message,count,symbols,fixed_attribute_values
"(25, 12, 17, 0)",7,"{(25, 12, 17)}","{('?', 6, '?')}"
"(25, 12, 20, 0)",5,"{(25, 12, 20)}","{('?', 6, '?')}"
"(25, 12, 24, 0)",1,"{(24, 25, 12)}","{('?', 6, 4)}"
"(25, 12, 25, 0)",5,"{(25, 12)}","{('?', 6, '?')}"
"(25, 12, 8, 0)",1,"{(8, 25, 12)}","{(0, 5, 0)}"
"(25, 13, 1, 0)",1,"{(25, 13, 1)}","{(1, 7, 5)}"
"(25, 13, 11, 0)",3,"{(25, 11, 13)}","{('?', 7, '?')}"
"(25, 13, 13, 0)",2,"{(25, 13)}","{('?', '?', '?')}"
"(25, 13, 21, 0)",3,"{(25, 21, 13)}","{('?', 2, '?')}"
"(25, 13, 25, 0)",1,"{(25, 13)}","{('?', '?', 6)}"
"(25, 13, 7, 0)",1,"{(25, 13, 7)}","{('?', 1, 4)}"
"(25, 13, 8, 0)",1,"{(8, 25, 13)}","{(1, '?', 2)}"
"(25, 14, 1, 0)",1,"{(25, 14, 1)}","{(1, 5, 5)}"
"(25, 14, 17, 0)",2,"{(25, 14, 17)}","{('?', 6, 4)}"
"(25, 14, 24, 0)",6,"{(24, 25, 14)}","{(1, 6, '?')}"
"(25, 14, 25, 0)",1,"{(25, 14)}","{(1, 6, 3)}"
"(25, 16, 12, 0)",1,"{(16, 25, 12)}","{(4, 6, 5)}"
"(25, 17, 12, 0)",3,"{(25, 12, 17)}","{('?', 6, '?')}"
"(25, 17, 14, 0)",1,"{(25, 17, 14)}","{(4, 6, 1)}"
"(25, 17, 16, 0)",1,"{(16, 25, 17)}","{(4, 6, 5)}"
"(25, 17, 17, 0)",1,"{(25, 17)}","{(4, 6, 3)}"
"(25, 17, 25, 0)",1,"{(25, 17)}","{(4, 6, 5)}"
"(25, 21, 21, 0)",2,"{(25, 21)}","{('?', 2, '?')}"
"(25, 23, 14, 0)",1,"{(25, 14, 23)}","{(2, 6, 1)}"
"(25, 24, 12, 0)",5,"{(24, 25, 12)}","{(1, 6, '?')}"
"(25, 24, 21, 0)",2,"{(24, 25, 21)}","{(1, 2, '?')}"
"(25, 24, 25, 0)",5,"{(24, 25)}","{(1, '?', '?')}"
"(25, 25, 12, 0)",2,"{(25, 12)}","{('?', 6, '?')}"
"(25, 25, 21, 0)",1,"{(25, 21)}","{('?', 2, 0)}"
"(25, 25, 25, 0)",6,"{(25,)}","{('?', '?', '?')}"
"(25, 25, 8, 0)",1,"{(8, 25)}","{(1, '?', 5)}"
"(25, 26, 12, 0)",6,"{(25, 26, 12)}","{(2, 6, '?')}"
"(25, 26, 14, 0)",3,"{(25, 26, 14)}","{(2, 6, '?')}"
"(25, 26, 25, 0)",1,"{(25, 26)}","{(2, '?', 7)}"
"(25, 5, 12, 0)",1,"{(25, 12, 5)}","{(7, 6, 0)}"
"(25, 7, 7, 0)",1,"{(25, 7)}","{('?', 1, 5)}"
"(25, 8, 12, 0)",2,"{(8, 25, 12)}","{(1, 6, '?')}"
"(25, 8, 13, 0)",2,"{(8, 25, 13)}","{('?', '?', '?')}"
"(25, 8, 14, 0)",1,"{(8, 25, 14)}","{(1, 6, 0)}"
"(25, 8, 17, 0)",1,"{(8, 25, 17)}","{(4, 6, 0)}"
"(25, 8, 20, 0)",1,"{(8, 25, 20)}","{(0, 6, 2)}"
"(25, 8, 25, 0)",10,"{(8, 25)}","{(1, '?', '?')}"
"(25, 9, 2, 0)",1,"{(25, 2, 9)}","{(5, 1, 5)}"
"(25, 9, 27, 0)",1,"{(25, 27, 9)}","{(5, 1, 5)}"
"(26, 1, 11, 0)",1,"{(1, 26, 11)}","{(6, 7, 5)}"
"(26, 12, 1, 0)",3,"{(1, 26, 12)}","{('?', 6, '?')}"
"(26, 12, 12, 0)",1,"{(26, 12)}","{(3, 0, 5)}"
"(26, 12, 14, 0)",1,"{(26, 12, 14)}","{(6, 6, 3)}"
"(26, 12, 24, 0)",4,"{(24, 26, 12)}","{('?', 6, '?')}"
"(26, 12, 25, 0)",8,"{(25, 26, 12)}","{('?', 6, '?')}"
"(26, 13, 1, 0)",2,"{(1, 26, 13)}","{('?', 7, 5)}"
"(26, 13, 13, 0)",9,"{(26, 13)}","{('?', 7, '?')}"
"(26, 25, 12, 0)",6,"{(25, 26, 12)}","{('?', 6, '?')}"
"(26, 25, 13, 0)",6,"{(25, 26, 13)}","{('?', 7, '?')}"
"(26, 25, 25, 0)",5,"{(25, 26)}","{('?', '?', '?')}"
"(26, 25, 3, 0)",1,"{(25, 26, 3)}","{(3, '?', 3)}"
"(26, 26, 12, 0)",4,"{(26, 12)}","{(2, 6, '?')}"
"(26, 26, 13, 0)",3,"{(26, 13)}","{(2, 7, '?')}"
"(26, 26, 14, 0)",1,"{(26, 14)}","{(2, 6, '?')}"
"(26, 26, 25, 0)",3,"{(25, 26)}","{(2, '?', '?')}"
"(26, 3, 3, 0)",1,"{(26, 3)}","{(6, 4, 1)}"
"(27, 27, 3, 0)",3,"{(3, 27)}","{(2, 3, '?')}"
"(27, 3, 16, 0)",2,"{(3, 16, 27)}","{(3, 3, '?')}"
"(27, 3, 3, 0)",12,"{(3, 27)}","{('?', 4, '?')}"
"(27, 7, 16, 0)",1,"{(16, 27, 7)}","{(3, 3, 5)}"
"(27, 7, 3, 0)",4,"{(3, 27, 7)}","{('?', 3, '?')}"
"(3, 16, 3, 0)",3,"{(16, 3)}","{('?', 4, '?')}"
"(3, 17, 3, 0)",6,"{(17, 3)}","{('?', 4, '?')}"
"(3, 3, 3, 0)",8,"{(3,)}","{('?', 4, '?')}"
"(3, 9, 3, 0)",4,"{(9, 3)}","{('?', 4, '?')}"
"(5, 1, 1, 0)",4,"{(1, 5)}","{(7, '?', '?')}"
"(5, 1, 13, 0)",3,"{(1, 13, 5)}","{(7, 7, '?')}"
"(5, 1, 3, 0)",1,"{(1, 3, 5)}","{(7, 3, 4)}"
"(5, 1, 7, 0)",1,"{(1, 5, 7)}","{(7, 1, 3)}"
"(5, 11, 7, 0)",1,"{(11, 5, 7)}","{(7, 1, 3)}"
"(5, 12, 1, 0)",4,"{(1, 12, 5)}","{(7, 6, '?')}"
"(5, 12, 12, 0)",1,"{(12, 5)}","{(7, 6, 5)}"
"(5, 12, 13, 0)",5,"{(13, 12, 5)}","{(7, '?', '?')}"
"(5, 12, 21, 0)",1,"{(21, 12, 5)}","{(7, 6, 3)}"
"(5, 12, 25, 0)",5,"{(25, 12, 5)}","{(7, 6, '?')}"
"(5, 12, 5, 0)",4,"{(12, 5)}","{(7, 6, '?')}"
"(5, 13, 13, 0)",7,"{(13, 5)}","{(7, 7, '?')}"
"(5, 13, 3, 0)",2,"{(13, 3, 5)}","{(7, 3, '?')}"
"(5, 13, 7, 0)",8,"{(13, 5, 7)}","{(7, '?', '?')}"
"(5, 14, 1, 0)",1,"{(1, 5, 14)}","{(1, 6, 5)}"
"(5, 14, 5, 0)",1,"{(5, 14)}","{(7, 6, 2)}"
"(5, 21, 13, 0)",1,"{(21, 13, 5)}","{(7, 2, 2)}"
"(5, 21, 21, 0)",6,"{(21, 5)}","{(7, 2, '?')}"
"(5, 21, 8, 0)",1,"{(8, 21, 5)}","{(7, 2, 0)}"
"(5, 25, 12, 0)",7,"{(25, 12, 5)}","{(7, 6, '?')}"
"(5, 25, 13, 0)",2,"{(25, 13, 5)}","{(7, '?', '?')}"
"(5, 25, 25, 0)",3,"{(25, 5)}","{(7, '?', '?')}"
"(5, 3, 16, 0)",9,"{(16, 3, 5)}","{(7, '?', '?')}"
"(5, 3, 3, 0)",8,"{(3, 5)}","{(7, 4, '?')}"
"(5, 5, 1, 0)",2,"{(1, 5)}","{(7, '?', 4)}"
"(5, 5, 13, 0)",3,"{(13, 5)}","{(7, '?', '?')}"
"(5, 5, 21, 0)",4,"{(21, 5)}","{(7, 2, '?')}"
"(5, 5, 3, 0)",2,"{(3, 5)}","{(7, 3, '?')}"
"(5, 5, 5, 0)",1,"{(5,)}","{(7, 2, 2)}"
"(5, 5, 7, 0)",2,"{(5, 7)}","{(7, 1, '?')}"
"(5, 5, 8, 0)",1,"{(8, 5)}","{(7, 2, 0)}"
"(5, 7, 3, 0)",2,"{(3, 5, 7)}","{(7, 3, '?')}"
"(5, 7, 7, 0)",3,"{(5, 7)}","{(7, 1, '?')}"
"(6, 12, 12, 0)",10,"{(12, 6)}","{('?', '?', '?')}"
"(6, 12, 13, 0)",3,"{(12, 13, 6)}","{('?', '?', 2)}"
"(6, 23, 23, 0)",8,"{(6, 23)}","{(5, '?', '?')}"
"(6, 23, 6, 0)",3,"{(6, 23)}","{(5, '?', '?')}"
"(6, 23, 9, 0)",1,"{(9, 6, 23)}","{(5, 5, '?')}"
"(6, 6, 12, 0)",6,"{(12, 6)}","{(2, '?', '?')}"
"(6, 6, 23, 0)",7,"{(6, 23)}","{(5, '?', '?')}"
"(6, 6, 6, 0)",2,"{(6,)}","{(5, '?', '?')}"
"(7, 16, 3, 0)",1,"{(16, 3, 7)}","{('?', 3, 5)}"
"(7, 2, 27, 0)",1,"{(2, 27, 7)}","{(5, 1, 5)}"
"(7, 2, 7, 0)",1,"{(2, 7)}","{(2, 1, 7)}"
"(7, 3, 16, 0)",3,"{(16, 3, 7)}","{('?', 3, '?')}"
"(7, 3, 3, 0)",2,"{(3, 7)}","{('?', 4, '?')}"
"(7, 7, 3, 0)",1,"{(3, 7)}","{('?', 3, 5)}"
"(7, 7, 7, 0)",2,"{(7,)}","{('?', 1, '?')}"
"(7, 9, 3, 0)",1,"{(9, 3, 7)}","{('?', 4, 4)}"
"(8, 12, 13, 0)",3,"{(8, 12, 13)}","{('?', 6, '?')}"
"(8, 12, 16, 0)",1,"{(8, 16, 12)}","{(0, 5, 0)}"
"(8, 12, 17, 0)",1,"{(8, 17, 12)}","{(0, 6, 4)}"
"(8, 13, 3, 0)",1,"{(8, 3, 13)}","{(0, 3, 2)}"
"(8, 13, 7, 0)",1,"{(8, 13, 7)}","{(1, 1, 0)}"
"(8, 14, 13, 0)",1,"{(8, 13, 14)}","{(4, 6, 2)}"
"(8, 14, 24, 0)",1,"{(8, 24, 14)}","{(1, 6, 0)}"
"(8, 16, 12, 0)",3,"{(8, 16, 12)}","{('?', '?', 0)}"
"(8, 16, 15, 0)",1,"{(8, 16, 15)}","{(0, 3, '?')}"
"(8, 16, 20, 0)",3,"{(8, 16, 20)}","{(4, 7, '?')}"
"(8, 16, 25, 0)",2,"{(8, 16, 25)}","{('?', '?', 0)}"
"(8, 16, 3, 0)",1,"{(8, 16, 3)}","{(4, 3, 0)}"
"(8, 16, 7, 0)",2,"{(8, 16, 7)}","{('?', 1, 0)}"
"(8, 16, 8, 0)",5,"{(8, 16)}","{('?', '?', '?')}"
"(8, 17, 12, 0)",2,"{(8, 17, 12)}","{('?', 6, 4)}"
"(8, 17, 25, 0)",1,"{(8, 17, 25)}","{(4, 6, 4)}"
"(8, 17, 8, 0)",5,"{(8, 17)}","{('?', 2, '?')}"
"(8, 20, 16, 0)",2,"{(8, 16, 20)}","{('?', 7, '?')}"
"(8, 20, 17, 0)",1,"{(8, 17, 20)}","{(0, 2, 2)}"
"(8, 20, 20, 0)",5,"{(8, 20)}","{('?', '?', '?')}"
"(8, 20, 3, 0)",4,"{(8, 3, 20)}","{('?', 3, '?')}"
"(8, 20, 7, 0)",1,"{(8, 20, 7)}","{(0, 1, 4)}"
"(8, 25, 8, 0)",2,"{(8, 25)}","{(1, '?', '?')}"
"(8, 3, 16, 0)",4,"{(8, 16, 3)}","{('?', '?', '?')}"
"(8, 3, 3, 0)",5,"{(8, 3)}","{('?', 4, '?')}"
"(8, 5, 12, 0)",1,"{(8, 12, 5)}","{(4, 6, 2)}"
"(8, 8, 12, 0)",2,"{(8, 12)}","{('?', '?', 0)}"
"(8, 8, 13, 0)",2,"{(8, 13)}","{('?', '?', 2)}"
"(8, 8, 14, 0)",1,"{(8, 14)}","{(4, 6, 0)}"
"(8, 8, 16, 0)",4,"{(8, 16)}","{('?', '?', '?')}"
"(8, 8, 25, 0)",1,"{(8, 25)}","{(0, '?', 0)}"
"(8, 8, 3, 0)",4,"{(8, 3)}","{('?', '?', '?')}"
"(8, 8, 7, 0)",3,"{(8, 7)}","{('?', 1, '?')}"
"(9, 2, 2, 0)",2,"{(9, 2)}","{(5, 3, '?')}"
"(9, 2, 3, 0)",1,"{(9, 2, 3)}","{(2, 3, 2)}"
"(9, 23, 2, 0)",8,"{(9, 2, 23)}","{(5, '?', '?')}"
"(9, 23, 23, 0)",4,"{(9, 23)}","{(5, '?', '?')}"
"(9, 23, 9, 0)",14,"{(9, 23)}","{(5, '?', '?')}"
"(9, 27, 3, 0)",12,"{(3, 9, 27)}","{(2, '?', '?')}"
"(9, 3, 3, 0)",4,"{(9, 3)}","{('?', 4, '?')}"
"(9, 9, 2, 0)",2,"{(9, 2)}","{(5, 4, '?')}"
"(9, 9, 23, 0)",8,"{(9, 23)}","{(5, '?', '?')}"
"(9, 9, 27, 0)",3,"{(9, 27)}","{(5, 3, '?')}"
"(9, 9, 3, 0)",6,"{(9, 3)}","{(2, 4, '?')}"
"(9, 9, 9, 0)",4,"{(9,)}","{('?', 4, '?')}"
