message,count,symbols,fixed_attribute_values
"(19, 15, 2, 0)",6,"{(2, 19, 15)}","{('?', '?', 5)}"
"(19, 15, 25, 0)",1,"{(25, 19, 15)}","{(11, 10, 5)}"
"(19, 15, 8, 0)",3,"{(8, 19, 15)}","{('?', '?', 5)}"
"(19, 17, 8, 0)",2,"{(8, 17, 19)}","{('?', 12, 5)}"
"(19, 19, 11, 0)",8,"{(11, 19)}","{('?', '?', 5)}"
"(19, 19, 15, 0)",3,"{(19, 15)}","{('?', 7, '?')}"
"(19, 19, 17, 0)",2,"{(17, 19)}","{('?', 7, 5)}"
"(19, 19, 19, 0)",10,"{(19,)}","{('?', '?', 5)}"
"(19, 19, 2, 0)",1,"{(2, 19)}","{(5, '?', 5)}"
"(19, 19, 21, 0)",2,"{(19, 21)}","{('?', 7, '?')}"
"(19, 19, 29, 0)",7,"{(19, 29)}","{('?', '?', '?')}"
"(19, 19, 3, 0)",2,"{(3, 19)}","{('?', 7, 5)}"
"(19, 19, 31, 0)",1,"{(19, 31)}","{(9, 7, 2)}"
"(19, 19, 32, 0)",10,"{(32, 19)}","{('?', '?', 5)}"
"(19, 19, 4, 0)",7,"{(19, 4)}","{('?', '?', '?')}"
"(19, 19, 40, 0)",3,"{(40, 19)}","{('?', 9, '?')}"
"(19, 19, 46, 0)",4,"{(19, 46)}","{('?', 9, '?')}"
"(19, 19, 48, 0)",1,"{(48, 19)}","{(10, 7, 12)}"
"(19, 19, 49, 0)",1,"{(49, 19)}","{(0, 8, 5)}"
"(19, 19, 5, 0)",8,"{(19, 5)}","{('?', '?', '?')}"
"(19, 19, 50, 0)",1,"{(50, 19)}","{(4, 7, 5)}"
"(19, 19, 51, 0)",10,"{(51, 19)}","{('?', '?', '?')}"
"(19, 2, 2, 0)",7,"{(2, 19)}","{('?', '?', 5)}"
"(19, 2, 8, 0)",1,"{(8, 2, 19)}","{(5, 1, 5)}"
"(19, 20, 28, 0)",3,"{(19, 20, 28)}","{(11, 7, '?')}"
"(19, 20, 35, 0)",8,"{(35, 19, 20)}","{('?', 7, '?')}"
"(19, 21, 21, 0)",9,"{(19, 21)}","{('?', '?', '?')}"
"(19, 21, 46, 0)",2,"{(19, 21, 46)}","{('?', 9, 5)}"
"(19, 21, 48, 0)",7,"{(48, 19, 21)}","{('?', 7, '?')}"
"(19, 21, 51, 0)",8,"{(51, 19, 21)}","{('?', '?', 5)}"
"(19, 22, 13, 0)",1,"{(19, 13, 22)}","{(2, 11, 5)}"
"(19, 22, 15, 0)",2,"{(19, 22, 15)}","{('?', 7, 5)}"
"(19, 22, 2, 0)",2,"{(2, 19, 22)}","{('?', '?', 5)}"
"(19, 22, 25, 0)",7,"{(25, 19, 22)}","{('?', '?', 5)}"
"(19, 22, 32, 0)",4,"{(32, 19, 22)}","{('?', '?', 5)}"
"(19, 24, 46, 0)",1,"{(24, 19, 46)}","{(4, 9, 5)}"
"(19, 28, 35, 0)",1,"{(35, 19, 28)}","{(0, 7, 2)}"
"(19, 29, 11, 0)",1,"{(11, 19, 29)}","{(5, 7, 6)}"
"(19, 29, 17, 0)",1,"{(17, 19, 29)}","{(5, 7, 6)}"
"(19, 29, 25, 0)",2,"{(25, 19, 29)}","{(5, 7, '?')}"
"(19, 29, 29, 0)",1,"{(19, 29)}","{(1, 4, 5)}"
"(19, 29, 40, 0)",1,"{(40, 19, 29)}","{(5, 9, 6)}"
"(19, 29, 49, 0)",2,"{(49, 19, 29)}","{('?', 7, 9)}"
"(19, 29, 5, 0)",3,"{(5, 19, 29)}","{('?', 7, '?')}"
"(19, 29, 51, 0)",8,"{(51, 19, 29)}","{('?', 7, '?')}"
"(19, 3, 1, 0)",2,"{(3, 1, 19)}","{('?', 9, 5)}"
"(19, 3, 13, 0)",9,"{(3, 19, 13)}","{('?', '?', 5)}"
"(19, 3, 15, 0)",2,"{(3, 19, 15)}","{('?', 7, 5)}"
"(19, 3, 17, 0)",3,"{(3, 17, 19)}","{('?', 7, '?')}"
"(19, 3, 2, 0)",5,"{(3, 2, 19)}","{('?', '?', 5)}"
"(19, 3, 21, 0)",8,"{(3, 19, 21)}","{('?', 7, '?')}"
"(19, 3, 25, 0)",3,"{(3, 25, 19)}","{('?', '?', 5)}"
"(19, 3, 28, 0)",1,"{(3, 19, 28)}","{(11, 7, 12)}"
"(19, 3, 35, 0)",3,"{(3, 35, 19)}","{('?', 7, '?')}"
"(19, 3, 4, 0)",5,"{(3, 19, 4)}","{('?', '?', 5)}"
"(19, 3, 48, 0)",7,"{(3, 48, 19)}","{('?', 7, '?')}"
"(19, 3, 51, 0)",3,"{(3, 51, 19)}","{('?', '?', 5)}"
"(19, 3, 8, 0)",1,"{(3, 8, 19)}","{(11, '?', 5)}"
"(19, 31, 28, 0)",3,"{(19, 28, 31)}","{('?', 7, '?')}"
"(19, 31, 31, 0)",1,"{(19, 31)}","{(1, 7, 2)}"
"(19, 31, 48, 0)",1,"{(48, 19, 31)}","{(4, 7, 0)}"
"(19, 32, 10, 0)",1,"{(32, 10, 19)}","{(4, 10, 5)}"
"(19, 32, 11, 0)",10,"{(32, 11, 19)}","{('?', '?', 5)}"
"(19, 32, 13, 0)",1,"{(32, 19, 13)}","{(0, 3, 5)}"
"(19, 32, 17, 0)",4,"{(32, 17, 19)}","{('?', 7, '?')}"
"(19, 32, 19, 0)",5,"{(32, 19)}","{('?', '?', 5)}"
"(19, 32, 2, 0)",5,"{(32, 2, 19)}","{('?', '?', '?')}"
"(19, 32, 21, 0)",4,"{(32, 19, 21)}","{('?', 7, '?')}"
"(19, 32, 28, 0)",1,"{(32, 19, 28)}","{(0, 7, 2)}"
"(19, 32, 3, 0)",5,"{(32, 3, 19)}","{('?', '?', '?')}"
"(19, 32, 32, 0)",16,"{(32, 19)}","{('?', '?', 5)}"
"(19, 32, 35, 0)",2,"{(32, 35, 19)}","{('?', 7, 4)}"
"(19, 32, 4, 0)",9,"{(32, 19, 4)}","{('?', '?', '?')}"
"(19, 32, 40, 0)",7,"{(32, 40, 19)}","{('?', 9, '?')}"
"(19, 32, 48, 0)",4,"{(32, 48, 19)}","{('?', 7, '?')}"
"(19, 32, 49, 0)",1,"{(32, 49, 19)}","{(0, 8, 5)}"
"(19, 32, 5, 0)",1,"{(32, 19, 5)}","{(0, 8, 5)}"
"(19, 32, 51, 0)",4,"{(32, 51, 19)}","{('?', '?', '?')}"
"(19, 34, 35, 0)",1,"{(35, 34, 19)}","{(11, 7, 0)}"
"(19, 35, 35, 0)",8,"{(35, 19)}","{('?', 7, '?')}"
"(19, 37, 13, 0)",1,"{(13, 19, 37)}","{(11, '?', 5)}"
"(19, 38, 14, 0)",1,"{(19, 38, 14)}","{(5, 7, 10)}"
"(19, 38, 19, 0)",3,"{(19, 38)}","{('?', 7, 10)}"
"(19, 38, 20, 0)",2,"{(19, 20, 38)}","{(0, 7, '?')}"
"(19, 38, 27, 0)",1,"{(27, 19, 38)}","{(0, 7, 10)}"
"(19, 38, 28, 0)",5,"{(19, 28, 38)}","{('?', 7, '?')}"
"(19, 38, 31, 0)",16,"{(19, 38, 31)}","{('?', 7, '?')}"
"(19, 38, 35, 0)",7,"{(35, 19, 38)}","{('?', 7, '?')}"
"(19, 38, 38, 0)",4,"{(19, 38)}","{('?', 7, '?')}"
"(19, 38, 4, 0)",1,"{(19, 4, 38)}","{(0, 4, 13)}"
"(19, 38, 42, 0)",6,"{(42, 19, 38)}","{('?', 7, '?')}"
"(19, 38, 44, 0)",1,"{(19, 44, 38)}","{(0, 7, 10)}"
"(19, 38, 48, 0)",4,"{(48, 19, 38)}","{('?', 7, '?')}"
"(19, 38, 50, 0)",1,"{(50, 19, 38)}","{(10, 7, 5)}"
"(19, 4, 4, 0)",5,"{(19, 4)}","{('?', 7, '?')}"
"(19, 4, 7, 0)",1,"{(19, 4, 7)}","{(0, 7, 3)}"
"(19, 40, 1, 0)",2,"{(40, 1, 19)}","{('?', 9, 5)}"
"(19, 40, 40, 0)",2,"{(40, 19)}","{(0, 9, '?')}"
"(19, 42, 14, 0)",2,"{(42, 19, 14)}","{(5, 7, '?')}"
"(19, 42, 27, 0)",4,"{(27, 42, 19)}","{('?', 7, '?')}"
"(19, 42, 28, 0)",6,"{(42, 19, 28)}","{('?', 7, '?')}"
"(19, 42, 31, 0)",10,"{(42, 19, 31)}","{('?', 7, '?')}"
"(19, 42, 35, 0)",6,"{(35, 42, 19)}","{('?', 7, '?')}"
"(19, 42, 42, 0)",8,"{(42, 19)}","{('?', 7, '?')}"
"(19, 42, 48, 0)",14,"{(48, 42, 19)}","{('?', 7, '?')}"
"(19, 45, 40, 0)",1,"{(40, 19, 45)}","{(0, 9, 3)}"
"(19, 46, 46, 0)",3,"{(19, 46)}","{('?', 9, 5)}"
"(19, 48, 48, 0)",5,"{(48, 19)}","{('?', 7, '?')}"
"(19, 49, 13, 0)",6,"{(49, 19, 13)}","{('?', 7, '?')}"
"(19, 49, 17, 0)",1,"{(49, 19, 17)}","{(5, 7, 9)}"
"(19, 49, 2, 0)",3,"{(49, 2, 19)}","{('?', '?', '?')}"
"(19, 49, 25, 0)",5,"{(49, 19, 25)}","{('?', 7, '?')}"
"(19, 49, 3, 0)",1,"{(3, 49, 19)}","{(5, 7, 9)}"
"(19, 49, 49, 0)",1,"{(49, 19)}","{(5, 7, 6)}"
"(19, 49, 51, 0)",8,"{(49, 19, 51)}","{('?', 7, '?')}"
"(19, 49, 7, 0)",7,"{(49, 19, 7)}","{('?', 7, '?')}"
"(19, 5, 1, 0)",1,"{(1, 19, 5)}","{(11, 7, 3)}"
"(19, 5, 15, 0)",1,"{(19, 5, 15)}","{(11, 7, 3)}"
"(19, 5, 2, 0)",1,"{(2, 19, 5)}","{(1, 12, 5)}"
"(19, 5, 25, 0)",10,"{(25, 19, 5)}","{('?', '?', '?')}"
"(19, 5, 4, 0)",9,"{(19, 4, 5)}","{('?', '?', '?')}"
"(19, 5, 40, 0)",3,"{(40, 19, 5)}","{(0, 9, '?')}"
"(19, 50, 21, 0)",4,"{(50, 19, 21)}","{('?', '?', 5)}"
"(19, 50, 32, 0)",4,"{(32, 50, 19)}","{('?', '?', 5)}"
"(19, 50, 50, 0)",3,"{(50, 19)}","{('?', 7, 5)}"
"(19, 50, 51, 0)",3,"{(51, 50, 19)}","{('?', '?', 5)}"
"(19, 51, 51, 0)",7,"{(51, 19)}","{('?', 7, '?')}"
"(19, 7, 2, 0)",1,"{(2, 19, 7)}","{(5, '?', 3)}"
"(19, 7, 49, 0)",5,"{(49, 19, 7)}","{('?', 7, '?')}"
"(19, 7, 7, 0)",2,"{(19, 7)}","{(5, '?', '?')}"
"(19, 8, 13, 0)",6,"{(8, 19, 13)}","{('?', '?', 5)}"
"(19, 8, 2, 0)",4,"{(8, 2, 19)}","{('?', '?', 5)}"
"(19, 8, 8, 0)",6,"{(8, 19)}","{('?', '?', 5)}"
"(2, 2, 8, 0)",1,"{(8, 2)}","{(0, 6, 14)}"
"(2, 8, 2, 0)",1,"{(8, 2)}","{(5, 6, '?')}"
"(20, 1, 18, 0)",3,"{(1, 18, 20)}","{('?', '?', '?')}"
"(20, 1, 31, 0)",8,"{(1, 20, 31)}","{('?', '?', '?')}"
"(20, 1, 36, 0)",6,"{(1, 20, 36)}","{('?', '?', '?')}"
"(20, 1, 40, 0)",2,"{(40, 1, 20)}","{(7, '?', '?')}"
"(20, 18, 16, 0)",6,"{(16, 18, 20)}","{('?', '?', '?')}"
"(20, 18, 19, 0)",1,"{(18, 19, 20)}","{(13, 3, 10)}"
"(20, 18, 29, 0)",1,"{(18, 20, 29)}","{(13, 8, 10)}"
"(20, 20, 18, 0)",1,"{(18, 20)}","{(6, '?', 10)}"
"(20, 26, 26, 0)",2,"{(26, 20)}","{(6, 9, '?')}"
"(20, 30, 34, 0)",21,"{(34, 20, 30)}","{('?', '?', '?')}"
"(20, 30, 35, 0)",24,"{(35, 20, 30)}","{('?', '?', '?')}"
"(20, 30, 40, 0)",10,"{(40, 20, 30)}","{('?', '?', '?')}"
"(20, 30, 5, 0)",10,"{(20, 5, 30)}","{('?', '?', '?')}"
"(20, 31, 31, 0)",26,"{(20, 31)}","{('?', '?', '?')}"
"(20, 34, 38, 0)",1,"{(34, 20, 38)}","{(6, 15, 15)}"
"(20, 35, 48, 0)",1,"{(48, 35, 20)}","{(6, 15, 0)}"
"(20, 36, 31, 0)",4,"{(20, 36, 31)}","{('?', '?', '?')}"
"(20, 36, 34, 0)",8,"{(34, 20, 36)}","{('?', '?', '?')}"
"(20, 36, 48, 0)",12,"{(48, 20, 36)}","{('?', '?', '?')}"
"(20, 4, 18, 0)",3,"{(18, 20, 4)}","{('?', '?', '?')}"
"(20, 42, 16, 0)",1,"{(16, 42, 20)}","{(6, 3, 10)}"
"(20, 43, 40, 0)",8,"{(40, 43, 20)}","{('?', '?', '?')}"
"(20, 43, 43, 0)",8,"{(43, 20)}","{('?', '?', '?')}"
"(20, 46, 33, 0)",1,"{(33, 20, 46)}","{(13, 9, 10)}"
"(20, 48, 36, 0)",1,"{(48, 20, 36)}","{(13, 15, 8)}"
"(20, 48, 48, 0)",10,"{(48, 20)}","{('?', '?', '?')}"
"(20, 8, 28, 0)",13,"{(8, 20, 28)}","{('?', '?', '?')}"
"(20, 8, 8, 0)",6,"{(8, 20)}","{('?', '?', '?')}"
"(20, 9, 18, 0)",2,"{(9, 18, 20)}","{('?', '?', 10)}"
"(20, 9, 29, 0)",6,"{(9, 20, 29)}","{('?', '?', '?')}"
"(20, 9, 46, 0)",1,"{(9, 20, 46)}","{(6, 9, 13)}"
"(20, 9, 9, 0)",2,"{(9, 20)}","{(13, '?', '?')}"
"(21, 1, 28, 0)",1,"{(1, 28, 21)}","{(8, 12, 4)}"
"(21, 11, 11, 0)",1,"{(11, 21)}","{('?', 12, '?')}"
"(21, 11, 2, 0)",1,"{(2, 11, 21)}","{('?', 12, '?')}"
"(21, 11, 28, 0)",2,"{(11, 28, 21)}","{('?', 12, '?')}"
"(21, 12, 1, 0)",3,"{(1, 12, 21)}","{('?', 9, '?')}"
"(21, 12, 34, 0)",3,"{(34, 12, 21)}","{('?', 9, '?')}"
"(21, 12, 35, 0)",6,"{(35, 12, 21)}","{('?', '?', '?')}"
"(21, 13, 13, 0)",1,"{(13, 21)}","{(12, 0, 1)}"
"(21, 14, 2, 0)",1,"{(2, 21, 14)}","{('?', 12, '?')}"
"(21, 14, 47, 0)",1,"{(21, 14, 47)}","{(15, 12, '?')}"
"(21, 16, 16, 0)",8,"{(16, 21)}","{('?', '?', '?')}"
"(21, 16, 31, 0)",6,"{(16, 21, 31)}","{('?', '?', '?')}"
"(21, 17, 28, 0)",2,"{(17, 28, 21)}","{(8, 12, '?')}"
"(21, 17, 8, 0)",3,"{(8, 17, 21)}","{('?', 12, '?')}"
"(21, 18, 16, 0)",1,"{(16, 18, 21)}","{(15, 3, '?')}"
"(21, 18, 29, 0)",1,"{(18, 29, 21)}","{(15, 8, '?')}"
"(21, 21, 11, 0)",2,"{(11, 21)}","{('?', '?', '?')}"
"(21, 21, 28, 0)",2,"{(28, 21)}","{('?', '?', '?')}"
"(21, 21, 29, 0)",4,"{(29, 21)}","{('?', '?', '?')}"
"(21, 21, 32, 0)",3,"{(32, 21)}","{('?', '?', '?')}"
"(21, 21, 35, 0)",3,"{(35, 21)}","{('?', '?', '?')}"
"(21, 21, 46, 0)",1,"{(21, 46)}","{('?', 9, '?')}"
"(21, 21, 49, 0)",1,"{(49, 21)}","{('?', 4, '?')}"
"(21, 21, 51, 0)",3,"{(51, 21)}","{('?', '?', '?')}"
"(21, 24, 25, 0)",4,"{(24, 25, 21)}","{('?', '?', '?')}"
"(21, 24, 28, 0)",6,"{(24, 28, 21)}","{('?', '?', '?')}"
"(21, 24, 34, 0)",2,"{(24, 34, 21)}","{('?', 9, 12)}"
"(21, 26, 26, 0)",2,"{(26, 21)}","{('?', 9, '?')}"
"(21, 26, 36, 0)",2,"{(26, 36, 21)}","{(3, 9, '?')}"
"(21, 28, 11, 0)",1,"{(11, 28, 21)}","{(4, 12, 4)}"
"(21, 3, 13, 0)",1,"{(13, 3, 21)}","{(8, '?', '?')}"
"(21, 3, 25, 0)",10,"{(25, 3, 21)}","{('?', '?', '?')}"
"(21, 3, 28, 0)",16,"{(3, 28, 21)}","{('?', '?', '?')}"
"(21, 3, 34, 0)",1,"{(34, 3, 21)}","{(12, 9, 4)}"
"(21, 3, 35, 0)",7,"{(35, 3, 21)}","{('?', '?', '?')}"
"(21, 3, 4, 0)",7,"{(3, 4, 21)}","{('?', '?', '?')}"
"(21, 3, 47, 0)",1,"{(3, 21, 47)}","{(15, '?', '?')}"
"(21, 31, 31, 0)",12,"{(21, 31)}","{('?', '?', '?')}"
"(21, 32, 11, 0)",2,"{(32, 11, 21)}","{('?', '?', '?')}"
"(21, 32, 16, 0)",12,"{(32, 16, 21)}","{('?', '?', '?')}"
"(21, 32, 28, 0)",2,"{(32, 28, 21)}","{('?', '?', 4)}"
"(21, 32, 3, 0)",1,"{(32, 3, 21)}","{('?', 10, '?')}"
"(21, 32, 31, 0)",5,"{(32, 21, 31)}","{('?', '?', '?')}"
"(21, 32, 32, 0)",3,"{(32, 21)}","{('?', '?', '?')}"
"(21, 35, 48, 0)",1,"{(48, 35, 21)}","{(3, '?', '?')}"
"(21, 36, 31, 0)",5,"{(36, 21, 31)}","{('?', '?', '?')}"
"(21, 36, 34, 0)",5,"{(34, 36, 21)}","{('?', '?', '?')}"
"(21, 36, 36, 0)",13,"{(36, 21)}","{('?', '?', '?')}"
"(21, 37, 13, 0)",3,"{(13, 37, 21)}","{('?', '?', '?')}"
"(21, 37, 28, 0)",4,"{(37, 28, 21)}","{('?', '?', '?')}"
"(21, 4, 25, 0)",2,"{(25, 4, 21)}","{(12, '?', '?')}"
"(21, 4, 29, 0)",1,"{(29, 4, 21)}","{(15, 15, '?')}"
"(21, 4, 4, 0)",2,"{(4, 21)}","{(12, '?', '?')}"
"(21, 4, 47, 0)",2,"{(4, 21, 47)}","{('?', '?', '?')}"
"(21, 40, 36, 0)",2,"{(40, 36, 21)}","{(14, 9, '?')}"
"(21, 40, 40, 0)",3,"{(40, 21)}","{(14, 9, '?')}"
"(21, 42, 31, 0)",2,"{(42, 21, 31)}","{('?', '?', 12)}"
"(21, 43, 34, 0)",6,"{(34, 43, 21)}","{('?', '?', '?')}"
"(21, 43, 40, 0)",3,"{(40, 43, 21)}","{('?', 8, '?')}"
"(21, 43, 43, 0)",5,"{(43, 21)}","{('?', '?', '?')}"
"(21, 46, 1, 0)",10,"{(1, 21, 46)}","{('?', 9, '?')}"
"(21, 46, 26, 0)",2,"{(26, 21, 46)}","{('?', 9, '?')}"
"(21, 46, 33, 0)",3,"{(33, 21, 46)}","{('?', 9, '?')}"
"(21, 46, 36, 0)",1,"{(36, 21, 46)}","{(3, 9, 4)}"
"(21, 46, 46, 0)",2,"{(21, 46)}","{('?', 9, '?')}"
"(21, 47, 51, 0)",1,"{(51, 21, 47)}","{('?', 10, '?')}"
"(21, 48, 28, 0)",6,"{(48, 28, 21)}","{('?', '?', '?')}"
"(21, 48, 31, 0)",18,"{(48, 21, 31)}","{('?', '?', '?')}"
"(21, 48, 35, 0)",4,"{(48, 35, 21)}","{('?', '?', '?')}"
"(21, 48, 36, 0)",8,"{(48, 36, 21)}","{('?', '?', '?')}"
"(21, 49, 4, 0)",1,"{(49, 4, 21)}","{(12, 8, 7)}"
"(21, 5, 25, 0)",5,"{(25, 5, 21)}","{('?', '?', '?')}"
"(21, 5, 28, 0)",13,"{(5, 28, 21)}","{('?', '?', '?')}"
"(21, 5, 34, 0)",2,"{(5, 34, 21)}","{('?', 9, 12)}"
"(21, 5, 35, 0)",11,"{(5, 35, 21)}","{('?', '?', '?')}"
"(21, 5, 4, 0)",6,"{(5, 4, 21)}","{('?', '?', '?')}"
"(21, 5, 5, 0)",4,"{(5, 21)}","{('?', '?', '?')}"
"(21, 51, 29, 0)",1,"{(29, 51, 21)}","{(15, 15, '?')}"
"(21, 51, 51, 0)",1,"{(51, 21)}","{('?', 15, '?')}"
"(21, 8, 13, 0)",9,"{(8, 13, 21)}","{('?', '?', '?')}"
"(21, 8, 25, 0)",2,"{(8, 25, 21)}","{(8, '?', '?')}"
"(21, 8, 28, 0)",11,"{(8, 28, 21)}","{('?', '?', '?')}"
"(21, 8, 8, 0)",3,"{(8, 21)}","{('?', '?', '?')}"
"(22, 1, 1, 0)",2,"{(1, 22)}","{('?', 12, 5)}"
"(22, 1, 17, 0)",1,"{(1, 22, 17)}","{(13, 12, 5)}"
"(22, 1, 18, 0)",4,"{(1, 18, 22)}","{('?', '?', 5)}"
"(22, 1, 40, 0)",4,"{(40, 1, 22)}","{('?', '?', 5)}"
"(22, 1, 43, 0)",2,"{(1, 43, 22)}","{('?', '?', 5)}"
"(22, 12, 43, 0)",3,"{(43, 12, 22)}","{('?', 7, '?')}"
"(22, 13, 2, 0)",1,"{(2, 13, 22)}","{('?', 0, 5)}"
"(22, 13, 45, 0)",3,"{(45, 13, 22)}","{('?', '?', 5)}"
"(22, 13, 47, 0)",2,"{(13, 22, 47)}","{('?', '?', 5)}"
"(22, 15, 1, 0)",2,"{(1, 22, 15)}","{('?', 12, 5)}"
"(22, 15, 18, 0)",2,"{(18, 22, 15)}","{('?', '?', 5)}"
"(22, 15, 40, 0)",1,"{(40, 22, 15)}","{(7, 12, 5)}"
"(22, 18, 16, 0)",2,"{(16, 18, 22)}","{(6, '?', 5)}"
"(22, 18, 19, 0)",6,"{(18, 19, 22)}","{('?', '?', 5)}"
"(22, 18, 29, 0)",5,"{(18, 29, 22)}","{('?', '?', '?')}"
"(22, 2, 2, 0)",9,"{(2, 22)}","{('?', '?', 5)}"
"(22, 20, 18, 0)",3,"{(18, 20, 22)}","{('?', 7, '?')}"
"(22, 20, 31, 0)",5,"{(20, 22, 31)}","{('?', 7, '?')}"
"(22, 20, 38, 0)",1,"{(38, 20, 22)}","{(6, 7, 10)}"
"(22, 20, 43, 0)",4,"{(43, 20, 22)}","{('?', 7, '?')}"
"(22, 20, 9, 0)",3,"{(9, 20, 22)}","{('?', 7, '?')}"
"(22, 21, 29, 0)",4,"{(29, 21, 22)}","{('?', '?', 5)}"
"(22, 21, 31, 0)",1,"{(21, 22, 31)}","{(13, 7, 12)}"
"(22, 21, 36, 0)",1,"{(36, 21, 22)}","{(14, 7, 12)}"
"(22, 21, 43, 0)",1,"{(43, 21, 22)}","{(7, 15, 5)}"
"(22, 21, 48, 0)",3,"{(48, 21, 22)}","{('?', 7, '?')}"
"(22, 22, 16, 0)",2,"{(16, 22)}","{(13, '?', 5)}"
"(22, 22, 18, 0)",1,"{(18, 22)}","{(6, 7, 5)}"
"(22, 22, 19, 0)",5,"{(19, 22)}","{('?', '?', 5)}"
"(22, 24, 31, 0)",1,"{(24, 22, 31)}","{(6, 7, 12)}"
"(22, 25, 18, 0)",1,"{(25, 18, 22)}","{(6, 5, 5)}"
"(22, 25, 47, 0)",2,"{(25, 22, 47)}","{(15, '?', 5)}"
"(22, 25, 5, 0)",1,"{(25, 5, 22)}","{(6, 0, 5)}"
"(22, 25, 7, 0)",3,"{(25, 22, 7)}","{('?', '?', 5)}"
"(22, 29, 29, 0)",1,"{(29, 22)}","{(13, 4, 5)}"
"(22, 3, 10, 0)",3,"{(10, 3, 22)}","{('?', '?', 5)}"
"(22, 3, 16, 0)",6,"{(16, 3, 22)}","{('?', '?', 5)}"
"(22, 3, 18, 0)",3,"{(18, 3, 22)}","{('?', '?', '?')}"
"(22, 3, 19, 0)",3,"{(19, 3, 22)}","{('?', '?', 5)}"
"(22, 3, 2, 0)",2,"{(2, 3, 22)}","{('?', '?', 5)}"
"(22, 3, 21, 0)",1,"{(3, 21, 22)}","{(13, 7, '?')}"
"(22, 3, 29, 0)",2,"{(3, 29, 22)}","{(13, '?', '?')}"
"(22, 3, 31, 0)",4,"{(3, 22, 31)}","{('?', 7, '?')}"
"(22, 3, 32, 0)",1,"{(32, 3, 22)}","{(13, 13, 5)}"
"(22, 3, 36, 0)",3,"{(3, 36, 22)}","{('?', 7, '?')}"
"(22, 3, 43, 0)",8,"{(43, 3, 22)}","{('?', 7, '?')}"
"(22, 3, 47, 0)",1,"{(3, 22, 47)}","{(15, '?', 5)}"
"(22, 3, 48, 0)",4,"{(48, 3, 22)}","{('?', 7, '?')}"
"(22, 30, 18, 0)",5,"{(18, 22, 30)}","{('?', '?', 5)}"
"(22, 30, 3, 0)",2,"{(3, 22, 30)}","{(13, '?', 5)}"
"(22, 30, 40, 0)",4,"{(40, 22, 30)}","{('?', '?', 5)}"
"(22, 30, 47, 0)",2,"{(47, 22, 30)}","{(15, '?', 5)}"
"(22, 30, 5, 0)",4,"{(5, 22, 30)}","{('?', '?', 5)}"
"(22, 30, 7, 0)",3,"{(7, 22, 30)}","{('?', '?', 5)}"
"(22, 33, 29, 0)",1,"{(33, 29, 22)}","{(6, 7, 3)}"
"(22, 34, 31, 0)",8,"{(34, 22, 31)}","{('?', 7, '?')}"
"(22, 34, 36, 0)",8,"{(34, 36, 22)}","{('?', 7, '?')}"
"(22, 37, 13, 0)",1,"{(13, 37, 22)}","{(12, '?', 5)}"
"(22, 4, 18, 0)",6,"{(18, 4, 22)}","{('?', '?', '?')}"
"(22, 4, 43, 0)",4,"{(43, 4, 22)}","{('?', 7, '?')}"
"(22, 4, 47, 0)",3,"{(4, 22, 47)}","{('?', '?', 5)}"
"(22, 40, 40, 0)",1,"{(40, 22)}","{(7, 9, 5)}"
"(22, 40, 43, 0)",5,"{(40, 43, 22)}","{('?', 7, '?')}"
"(22, 42, 31, 0)",1,"{(42, 22, 31)}","{(13, 7, 2)}"
"(22, 43, 29, 0)",1,"{(43, 29, 22)}","{(13, 8, 5)}"
"(22, 43, 40, 0)",5,"{(40, 43, 22)}","{('?', '?', 5)}"
"(22, 43, 43, 0)",8,"{(43, 22)}","{('?', '?', 5)}"
"(22, 46, 46, 0)",1,"{(46, 22)}","{(6, 9, 5)}"
"(22, 48, 31, 0)",2,"{(48, 22, 31)}","{('?', 7, 2)}"
"(22, 49, 29, 0)",5,"{(49, 29, 22)}","{('?', 7, '?')}"
"(22, 49, 43, 0)",3,"{(49, 43, 22)}","{('?', 7, '?')}"
"(22, 49, 47, 0)",1,"{(49, 22, 47)}","{(15, 12, 5)}"
"(22, 5, 17, 0)",2,"{(17, 5, 22)}","{('?', 12, 5)}"
"(22, 5, 2, 0)",2,"{(2, 5, 22)}","{('?', 12, 5)}"
"(22, 5, 25, 0)",2,"{(25, 5, 22)}","{('?', 12, 5)}"
"(22, 5, 29, 0)",5,"{(29, 5, 22)}","{('?', '?', '?')}"
"(22, 5, 7, 0)",2,"{(5, 22, 7)}","{('?', 12, 5)}"
"(22, 50, 19, 0)",4,"{(50, 19, 22)}","{('?', '?', 5)}"
"(22, 50, 29, 0)",1,"{(50, 29, 22)}","{(6, 8, 5)}"
"(22, 50, 43, 0)",1,"{(50, 43, 22)}","{(14, 7, 5)}"
"(22, 8, 17, 0)",1,"{(8, 17, 22)}","{(8, 6, 5)}"
"(22, 8, 2, 0)",5,"{(8, 2, 22)}","{('?', '?', 5)}"
"(22, 8, 8, 0)",5,"{(8, 22)}","{('?', '?', 5)}"
"(22, 9, 29, 0)",2,"{(9, 29, 22)}","{('?', '?', 5)}"
"(23, 12, 1, 0)",3,"{(1, 12, 23)}","{('?', 9, '?')}"
"(23, 12, 28, 0)",19,"{(12, 28, 23)}","{('?', '?', '?')}"
"(23, 12, 34, 0)",7,"{(34, 12, 23)}","{('?', 9, '?')}"
"(23, 12, 35, 0)",21,"{(35, 12, 23)}","{('?', '?', '?')}"
