message,count,symbols,fixed_attribute_values
"(12, 14, 12, 2, 12, 0)",1,"{(2, 12, 14)}","{(1, 2, '?', 1, 1)}"
"(12, 14, 12, 7, 12, 0)",1,"{(12, 14, 7)}","{(3, 2, 3, 1, 3)}"
"(12, 14, 13, 12, 12, 0)",1,"{(12, 13, 14)}","{(2, 2, 1, 1, 3)}"
"(12, 14, 14, 12, 12, 0)",2,"{(12, 14)}","{(1, 2, '?', 1, '?')}"
"(12, 14, 14, 12, 14, 0)",14,"{(12, 14)}","{('?', 2, '?', 1, '?')}"
"(12, 14, 14, 14, 12, 0)",6,"{(12, 14)}","{('?', 2, '?', 1, '?')}"
"(12, 14, 14, 14, 14, 0)",47,"{(12, 14)}","{('?', 2, '?', 1, '?')}"
"(12, 14, 14, 14, 2, 0)",1,"{(2, 12, 14)}","{(1, 2, 2, 1, 1)}"
"(12, 14, 14, 14, 7, 0)",3,"{(12, 14, 7)}","{(3, 2, '?', 1, '?')}"
"(12, 14, 14, 2, 14, 0)",1,"{(2, 12, 14)}","{(1, 2, 3, 1, 1)}"
"(12, 14, 14, 2, 5, 0)",1,"{(2, 12, 5, 14)}","{(1, 2, 3, 1, 0)}"
"(12, 14, 14, 7, 14, 0)",3,"{(12, 14, 7)}","{(3, 2, '?', 1, '?')}"
"(12, 14, 14, 7, 7, 0)",2,"{(12, 14, 7)}","{(3, 2, 3, 1, '?')}"
"(12, 14, 15, 14, 14, 0)",1,"{(12, 14, 15)}","{('?', 2, 1, 1, 0)}"
"(12, 14, 2, 12, 12, 0)",1,"{(2, 12, 14)}","{(1, 2, 3, 1, 1)}"
"(12, 14, 6, 14, 6, 0)",1,"{(12, 14, 6)}","{(0, 2, 1, 1, 3)}"
"(12, 14, 7, 12, 14, 0)",3,"{(12, 14, 7)}","{(3, 2, '?', 1, '?')}"
"(12, 14, 7, 12, 7, 0)",2,"{(12, 14, 7)}","{(3, 2, '?', 1, 3)}"
"(12, 14, 7, 14, 12, 0)",1,"{(12, 14, 7)}","{(3, 2, 1, 1, 1)}"
"(12, 14, 7, 14, 14, 0)",1,"{(12, 14, 7)}","{(3, 2, 1, 1, 3)}"
"(12, 14, 7, 14, 7, 0)",4,"{(12, 14, 7)}","{(3, 2, '?', 1, '?')}"
"(12, 14, 7, 7, 14, 0)",2,"{(12, 14, 7)}","{(3, 2, 1, 1, '?')}"
"(12, 14, 7, 7, 7, 0)",1,"{(12, 14, 7)}","{(3, 2, 1, 1, 1)}"
"(12, 15, 11, 5, 11, 0)",1,"{(11, 12, 5, 15)}","{('?', 2, 2, 3, 0)}"
"(12, 15, 12, 12, 12, 0)",1,"{(12, 15)}","{(1, 2, 3, 2, 2)}"
"(12, 15, 12, 15, 12, 0)",1,"{(12, 15)}","{('?', 2, '?', '?', 2)}"
"(12, 15, 14, 14, 14, 0)",1,"{(12, 14, 15)}","{('?', 2, 2, 1, 0)}"
"(12, 2, 12, 12, 12, 0)",2,"{(2, 12)}","{(1, 2, '?', '?', '?')}"
"(12, 2, 12, 12, 14, 0)",1,"{(2, 12, 14)}","{(1, 2, 0, 1, 0)}"
"(12, 2, 12, 2, 12, 0)",1,"{(2, 12)}","{(1, 2, 1, 0, 1)}"
"(12, 2, 12, 2, 2, 0)",2,"{(2, 12)}","{(1, 2, '?', 0, '?')}"
"(12, 2, 2, 2, 2, 0)",1,"{(2, 12)}","{(1, 2, 1, 0, 1)}"
"(12, 2, 8, 8, 12, 0)",1,"{(8, 2, 12)}","{(1, 2, 3, 3, 0)}"
"(12, 4, 12, 11, 12, 0)",1,"{(11, 12, 4)}","{('?', 2, 3, 0, 3)}"
"(12, 4, 12, 12, 11, 0)",1,"{(11, 12, 4)}","{('?', 2, 0, 0, 0)}"
"(12, 4, 12, 12, 12, 0)",5,"{(12, 4)}","{('?', 2, '?', 0, '?')}"
"(12, 4, 12, 12, 4, 0)",2,"{(12, 4)}","{('?', 2, '?', 0, '?')}"
"(12, 4, 12, 12, 7, 0)",2,"{(12, 4, 7)}","{(3, 2, '?', 0, 2)}"
"(12, 4, 12, 4, 12, 0)",6,"{(12, 4)}","{('?', 2, '?', 0, '?')}"
"(12, 4, 12, 4, 4, 0)",5,"{(12, 4)}","{('?', 2, '?', 0, '?')}"
"(12, 4, 12, 6, 12, 0)",2,"{(12, 4, 6)}","{(0, 2, '?', 0, 3)}"
"(12, 4, 12, 6, 6, 0)",1,"{(12, 4, 6)}","{(0, 2, 2, 0, 3)}"
"(12, 4, 12, 7, 12, 0)",2,"{(12, 4, 7)}","{(3, 2, 1, 0, '?')}"
"(12, 4, 12, 7, 7, 0)",3,"{(12, 4, 7)}","{(3, 2, '?', 0, '?')}"
"(12, 4, 13, 13, 12, 0)",1,"{(13, 12, 4)}","{(2, 2, 0, 0, 2)}"
"(12, 4, 2, 4, 2, 0)",1,"{(2, 12, 4)}","{(1, 2, 3, 0, 3)}"
"(12, 4, 4, 12, 11, 0)",1,"{(11, 12, 4)}","{('?', 2, 3, 0, 1)}"
"(12, 4, 4, 12, 12, 0)",2,"{(12, 4)}","{('?', 2, '?', 0, '?')}"
"(12, 4, 4, 12, 4, 0)",2,"{(12, 4)}","{('?', 2, '?', 0, '?')}"
"(12, 4, 4, 12, 6, 0)",2,"{(12, 4, 6)}","{(0, 2, '?', 0, 3)}"
"(12, 4, 4, 15, 4, 0)",3,"{(12, 4, 15)}","{('?', 2, '?', 0, '?')}"
"(12, 4, 4, 4, 12, 0)",4,"{(12, 4)}","{('?', 2, '?', 0, '?')}"
"(12, 4, 4, 4, 15, 0)",1,"{(12, 4, 15)}","{('?', 2, 2, 0, 2)}"
"(12, 4, 4, 4, 2, 0)",1,"{(2, 12, 4)}","{(1, 2, 1, 0, 0)}"
"(12, 4, 4, 4, 4, 0)",6,"{(12, 4)}","{('?', 2, '?', 0, '?')}"
"(12, 4, 4, 4, 7, 0)",1,"{(12, 4, 7)}","{(3, 2, 0, 0, '?')}"
"(12, 4, 6, 6, 6, 0)",3,"{(12, 4, 6)}","{(0, 2, '?', 0, '?')}"
"(12, 4, 7, 7, 7, 0)",1,"{(12, 4, 7)}","{(3, 2, 1, 0, '?')}"
"(12, 5, 11, 12, 5, 0)",1,"{(11, 12, 5)}","{(3, 2, 3, 2, 0)}"
"(12, 5, 12, 12, 12, 0)",7,"{(12, 5)}","{('?', 2, '?', 2, '?')}"
"(12, 5, 12, 12, 5, 0)",3,"{(12, 5)}","{('?', 2, '?', 2, '?')}"
"(12, 5, 12, 5, 12, 0)",6,"{(12, 5)}","{('?', 2, '?', 2, '?')}"
"(12, 5, 12, 5, 5, 0)",5,"{(12, 5)}","{('?', 2, '?', 2, '?')}"
"(12, 5, 12, 6, 6, 0)",1,"{(12, 5, 6)}","{(0, 2, '?', 2, 3)}"
"(12, 5, 12, 7, 5, 0)",1,"{(12, 5, 7)}","{(3, 2, 2, 2, 0)}"
"(12, 5, 5, 12, 12, 0)",5,"{(12, 5)}","{('?', 2, '?', 2, '?')}"
"(12, 5, 5, 12, 5, 0)",9,"{(12, 5)}","{('?', 2, '?', 2, '?')}"
"(12, 5, 5, 5, 12, 0)",9,"{(12, 5)}","{('?', 2, '?', 2, '?')}"
"(12, 5, 5, 5, 2, 0)",1,"{(2, 12, 5)}","{(1, 2, 3, 2, 1)}"
"(12, 5, 5, 5, 5, 0)",16,"{(12, 5)}","{('?', 2, '?', 2, '?')}"
"(12, 5, 5, 5, 6, 0)",1,"{(12, 5, 6)}","{(0, 2, '?', 2, 3)}"
"(12, 5, 5, 7, 12, 0)",2,"{(12, 5, 7)}","{(3, 2, '?', 2, '?')}"
"(12, 5, 5, 7, 5, 0)",2,"{(12, 5, 7)}","{(3, 2, '?', 2, 0)}"
"(12, 5, 6, 6, 6, 0)",1,"{(12, 5, 6)}","{(0, 2, '?', 2, 3)}"
"(12, 5, 7, 5, 7, 0)",2,"{(12, 5, 7)}","{(3, 2, '?', 2, 0)}"
"(12, 5, 7, 7, 5, 0)",1,"{(12, 5, 7)}","{(3, 2, 0, 2, '?')}"
"(12, 5, 7, 7, 7, 0)",2,"{(12, 5, 7)}","{(3, 2, '?', 2, '?')}"
"(12, 6, 12, 6, 12, 0)",4,"{(12, 6)}","{(0, 2, '?', '?', '?')}"
"(12, 6, 12, 6, 6, 0)",5,"{(12, 6)}","{(0, 2, '?', '?', '?')}"
"(12, 6, 12, 8, 6, 0)",1,"{(8, 12, 6)}","{(0, 2, 1, 3, 2)}"
"(12, 6, 14, 6, 6, 0)",1,"{(12, 6, 14)}","{(0, 2, 0, 1, 2)}"
"(12, 6, 5, 6, 6, 0)",1,"{(12, 5, 6)}","{(0, 2, 2, 2, 1)}"
"(12, 6, 6, 12, 12, 0)",1,"{(12, 6)}","{(0, 2, 3, 0, 3)}"
"(12, 6, 6, 12, 6, 0)",4,"{(12, 6)}","{(0, 2, '?', '?', '?')}"
"(12, 6, 6, 14, 6, 0)",1,"{(12, 6, 14)}","{(0, 2, 1, 1, '?')}"
"(12, 6, 6, 6, 12, 0)",1,"{(12, 6)}","{(0, 2, '?', 0, 3)}"
"(12, 6, 6, 6, 14, 0)",1,"{(12, 6, 14)}","{(0, 2, 3, 1, 2)}"
"(12, 6, 6, 6, 6, 0)",40,"{(12, 6)}","{(0, 2, '?', '?', '?')}"
"(12, 6, 6, 6, 8, 0)",1,"{(8, 12, 6)}","{(0, 2, '?', 3, 0)}"
"(12, 6, 6, 8, 6, 0)",3,"{(8, 12, 6)}","{(0, 2, '?', 3, '?')}"
"(12, 6, 6, 8, 8, 0)",1,"{(8, 12, 6)}","{(0, 2, 2, 3, 3)}"
"(12, 6, 8, 6, 6, 0)",2,"{(8, 12, 6)}","{(0, 2, '?', 3, '?')}"
"(12, 6, 8, 8, 8, 0)",1,"{(8, 12, 6)}","{(0, 2, '?', 3, '?')}"
"(12, 7, 12, 12, 12, 0)",1,"{(12, 7)}","{(3, 2, 1, 0, 0)}"
"(12, 7, 12, 12, 7, 0)",6,"{(12, 7)}","{(3, 2, '?', '?', '?')}"
"(12, 7, 12, 7, 12, 0)",10,"{(12, 7)}","{(3, 2, '?', '?', '?')}"
"(12, 7, 12, 7, 7, 0)",19,"{(12, 7)}","{(3, 2, '?', '?', '?')}"
"(12, 7, 14, 14, 14, 0)",1,"{(12, 14, 7)}","{(3, 2, 1, 1, 0)}"
"(12, 7, 14, 14, 7, 0)",1,"{(12, 14, 7)}","{(3, 2, 1, 1, 2)}"
"(12, 7, 5, 5, 11, 0)",1,"{(11, 12, 5, 7)}","{(3, 2, 3, 2, 3)}"
"(12, 7, 5, 7, 12, 0)",1,"{(12, 5, 7)}","{(3, 2, 3, '?', 0)}"
"(12, 7, 5, 7, 7, 0)",7,"{(12, 5, 7)}","{(3, 2, '?', '?', '?')}"
"(12, 7, 7, 12, 12, 0)",1,"{(12, 7)}","{(3, 2, 3, 1, 0)}"
"(12, 7, 7, 12, 7, 0)",11,"{(12, 7)}","{(3, 2, '?', '?', '?')}"
"(12, 7, 7, 5, 7, 0)",4,"{(12, 5, 7)}","{(3, 2, '?', '?', '?')}"
"(12, 7, 7, 7, 12, 0)",3,"{(12, 7)}","{(3, 2, '?', '?', '?')}"
"(12, 7, 7, 7, 14, 0)",1,"{(12, 14, 7)}","{(3, 2, '?', 1, 1)}"
"(12, 7, 7, 7, 5, 0)",1,"{(12, 5, 7)}","{(3, 2, 0, '?', 0)}"
"(12, 7, 7, 7, 7, 0)",38,"{(12, 7)}","{(3, 2, '?', '?', '?')}"
"(12, 7, 8, 7, 7, 0)",1,"{(8, 12, 7)}","{(3, 2, 3, 3, 0)}"
"(12, 8, 12, 12, 12, 0)",1,"{(8, 12)}","{('?', 2, 1, 3, 0)}"
"(12, 8, 12, 12, 8, 0)",1,"{(8, 12)}","{('?', 2, 3, 3, 3)}"
"(12, 8, 12, 6, 8, 0)",1,"{(8, 12, 6)}","{(0, 2, 1, 3, 2)}"
"(12, 8, 12, 8, 8, 0)",4,"{(8, 12)}","{('?', 2, '?', 3, '?')}"
"(12, 8, 13, 8, 13, 0)",1,"{(8, 12, 13)}","{(2, 2, 2, 3, 1)}"
"(12, 8, 6, 6, 6, 0)",1,"{(8, 12, 6)}","{(0, 2, '?', 3, 3)}"
"(12, 8, 6, 8, 6, 0)",1,"{(8, 12, 6)}","{(0, 2, 2, 3, 3)}"
"(12, 8, 6, 8, 8, 0)",1,"{(8, 12, 6)}","{(0, 2, 0, 3, 1)}"
"(12, 8, 8, 6, 8, 0)",1,"{(8, 12, 6)}","{(0, 2, 2, 3, 3)}"
"(12, 8, 8, 8, 8, 0)",5,"{(8, 12)}","{('?', 2, '?', 3, '?')}"
"(13, 1, 1, 1, 1, 0)",71,"{(1, 13)}","{(2, 1, '?', '?', '?')}"
"(13, 1, 1, 13, 1, 0)",7,"{(1, 13)}","{(2, 1, '?', '?', '?')}"
"(13, 1, 1, 5, 1, 0)",1,"{(1, 5, 13)}","{(2, 1, 3, 2, '?')}"
"(13, 1, 13, 1, 1, 0)",20,"{(1, 13)}","{(2, 1, '?', '?', '?')}"
"(13, 1, 13, 1, 13, 0)",2,"{(1, 13)}","{(2, 1, 3, '?', '?')}"
"(13, 1, 5, 1, 13, 0)",2,"{(1, 5, 13)}","{(2, 1, '?', '?', '?')}"
"(13, 1, 5, 1, 5, 0)",2,"{(1, 5, 13)}","{(2, 1, '?', 2, 2)}"
"(13, 1, 5, 13, 1, 0)",1,"{(1, 5, 13)}","{(2, 1, 1, 2, '?')}"
"(13, 1, 5, 13, 13, 0)",1,"{(1, 5, 13)}","{(2, 1, 1, 2, 0)}"
"(13, 1, 8, 1, 1, 0)",2,"{(8, 1, 13)}","{('?', 1, '?', 3, '?')}"
"(13, 10, 10, 10, 10, 0)",27,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 10, 10, 10, 13, 0)",6,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 10, 10, 13, 10, 0)",4,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 10, 10, 13, 13, 0)",5,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 10, 10, 13, 8, 0)",1,"{(8, 10, 13)}","{(2, 0, 0, 3, 1)}"
"(13, 10, 10, 4, 10, 0)",1,"{(10, 4, 13)}","{(2, 0, 2, 0, '?')}"
"(13, 10, 13, 10, 10, 0)",5,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 10, 13, 13, 10, 0)",3,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 10, 13, 13, 13, 0)",3,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 10, 13, 8, 10, 0)",2,"{(8, 10, 13)}","{(2, 0, '?', 3, '?')}"
"(13, 10, 13, 8, 13, 0)",2,"{(8, 10, 13)}","{(2, 0, '?', 3, '?')}"
"(13, 10, 13, 8, 8, 0)",1,"{(8, 10, 13)}","{(2, 0, 0, 3, '?')}"
"(13, 10, 5, 13, 10, 0)",1,"{(10, 5, 13)}","{(2, 0, 0, 2, 2)}"
"(13, 10, 8, 13, 8, 0)",1,"{(8, 10, 13)}","{(2, 0, 1, 3, 2)}"
"(13, 10, 8, 8, 8, 0)",1,"{(8, 10, 13)}","{(2, 0, 2, 3, 3)}"
"(13, 12, 12, 12, 12, 0)",16,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 12, 12, 12, 13, 0)",8,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 12, 12, 12, 14, 0)",1,"{(12, 13, 14)}","{(2, 2, '?', 1, '?')}"
"(13, 12, 12, 13, 12, 0)",10,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 12, 12, 13, 13, 0)",3,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 12, 12, 4, 13, 0)",1,"{(4, 12, 13)}","{(2, 2, 2, 0, '?')}"
"(13, 12, 13, 12, 12, 0)",5,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 12, 13, 12, 13, 0)",19,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 12, 13, 13, 12, 0)",4,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 12, 13, 13, 13, 0)",4,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 12, 13, 13, 8, 0)",1,"{(8, 12, 13)}","{(2, 2, '?', 3, 3)}"
"(13, 12, 13, 4, 12, 0)",1,"{(4, 12, 13)}","{(2, 2, 0, 0, 0)}"
"(13, 12, 13, 4, 13, 0)",1,"{(4, 12, 13)}","{(2, 2, 0, 0, 0)}"
"(13, 12, 14, 12, 13, 0)",1,"{(12, 13, 14)}","{(2, 2, 2, 1, 2)}"
"(13, 12, 14, 14, 14, 0)",1,"{(12, 13, 14)}","{(2, 2, 1, 1, 3)}"
"(13, 12, 4, 13, 12, 0)",2,"{(4, 12, 13)}","{(2, 2, '?', 0, 2)}"
"(13, 12, 4, 4, 12, 0)",1,"{(4, 12, 13)}","{(2, 2, 0, 0, '?')}"
"(13, 13, 1, 1, 1, 0)",45,"{(1, 13)}","{(2, 1, '?', '?', '?')}"
"(13, 13, 1, 1, 13, 0)",7,"{(1, 13)}","{(2, 1, '?', '?', '?')}"
"(13, 13, 1, 1, 5, 0)",3,"{(1, 5, 13)}","{(2, 1, '?', 2, '?')}"
"(13, 13, 1, 13, 1, 0)",7,"{(1, 13)}","{(2, 1, '?', '?', '?')}"
"(13, 13, 10, 10, 10, 0)",26,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 13, 10, 10, 13, 0)",3,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 13, 10, 13, 10, 0)",4,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 13, 10, 13, 13, 0)",2,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 13, 10, 5, 10, 0)",1,"{(10, 5, 13)}","{(2, 0, 0, 2, 2)}"
"(13, 13, 12, 12, 12, 0)",4,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 13, 12, 12, 13, 0)",2,"{(12, 13)}","{(2, 2, 0, '?', '?')}"
"(13, 13, 12, 13, 12, 0)",12,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 13, 12, 13, 13, 0)",7,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 13, 12, 4, 4, 0)",3,"{(4, 12, 13)}","{(2, 2, '?', 0, '?')}"
"(13, 13, 13, 1, 1, 0)",4,"{(1, 13)}","{(2, 1, '?', '?', '?')}"
"(13, 13, 13, 1, 13, 0)",1,"{(1, 13)}","{(2, 1, 2, '?', 1)}"
"(13, 13, 13, 10, 10, 0)",23,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 13, 13, 10, 13, 0)",12,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 13, 13, 12, 12, 0)",1,"{(12, 13)}","{(2, 2, 0, 2, 1)}"
"(13, 13, 13, 12, 13, 0)",5,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 13, 13, 13, 1, 0)",2,"{(1, 13)}","{(2, 1, '?', '?', '?')}"
"(13, 13, 13, 13, 10, 0)",25,"{(10, 13)}","{(2, 0, '?', '?', '?')}"
"(13, 13, 13, 13, 12, 0)",10,"{(12, 13)}","{(2, 2, '?', '?', '?')}"
"(13, 13, 13, 13, 13, 0)",136,"{(13,)}","{(2, '?', '?', '?', '?')}"
"(13, 13, 13, 13, 14, 0)",3,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 13, 13, 13, 3, 0)",14,"{(3, 13)}","{(2, 3, '?', '?', '?')}"
"(13, 13, 13, 13, 4, 0)",14,"{(4, 13)}","{(2, '?', '?', 0, '?')}"
"(13, 13, 13, 13, 5, 0)",4,"{(5, 13)}","{(2, '?', '?', 2, '?')}"
"(13, 13, 13, 13, 8, 0)",9,"{(8, 13)}","{(2, '?', '?', 3, '?')}"
"(13, 13, 13, 14, 13, 0)",5,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 13, 13, 14, 14, 0)",9,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 13, 13, 15, 10, 0)",1,"{(10, 13, 15)}","{(2, 0, 3, 1, 3)}"
"(13, 13, 13, 15, 13, 0)",3,"{(13, 15)}","{('?', '?', '?', '?', '?')}"
"(13, 13, 13, 3, 13, 0)",14,"{(3, 13)}","{(2, 3, '?', '?', '?')}"
"(13, 13, 13, 3, 3, 0)",19,"{(3, 13)}","{(2, 3, '?', '?', '?')}"
"(13, 13, 13, 3, 5, 0)",1,"{(5, 3, 13)}","{(2, 3, 3, '?', 0)}"
"(13, 13, 13, 4, 10, 0)",2,"{(10, 4, 13)}","{(2, 0, '?', 0, '?')}"
"(13, 13, 13, 4, 13, 0)",15,"{(4, 13)}","{(2, '?', '?', 0, '?')}"
"(13, 13, 13, 4, 3, 0)",2,"{(3, 4, 13)}","{(2, 3, '?', 0, 3)}"
"(13, 13, 13, 4, 4, 0)",5,"{(4, 13)}","{(2, '?', '?', 0, '?')}"
"(13, 13, 13, 5, 10, 0)",1,"{(5, 10, 13)}","{(2, 0, '?', 2, 1)}"
"(13, 13, 13, 5, 13, 0)",4,"{(5, 13)}","{(2, '?', '?', '?', '?')}"
"(13, 13, 13, 5, 5, 0)",1,"{(5, 13)}","{(2, 0, 3, 2, 1)}"
"(13, 13, 13, 8, 13, 0)",12,"{(8, 13)}","{(2, '?', '?', 3, '?')}"
"(13, 13, 14, 13, 13, 0)",3,"{(13, 14)}","{(2, '?', 0, 1, '?')}"
"(13, 13, 14, 13, 14, 0)",3,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 13, 14, 14, 13, 0)",3,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 13, 14, 14, 14, 0)",13,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 13, 14, 14, 15, 0)",1,"{(13, 14, 15)}","{(2, 0, 3, 1, 3)}"
"(13, 13, 14, 5, 3, 0)",1,"{(5, 3, 13, 14)}","{(2, 3, 3, 1, 0)}"
"(13, 13, 15, 10, 10, 0)",1,"{(10, 13, 15)}","{(2, 0, 1, '?', 3)}"
"(13, 13, 15, 13, 4, 0)",1,"{(4, 13, 15)}","{(2, 2, 2, 0, 0)}"
"(13, 13, 3, 13, 13, 0)",3,"{(3, 13)}","{(2, 3, '?', '?', '?')}"
"(13, 13, 3, 13, 3, 0)",11,"{(3, 13)}","{(2, 3, '?', '?', '?')}"
"(13, 13, 3, 3, 13, 0)",10,"{(3, 13)}","{(2, 3, '?', '?', '?')}"
"(13, 13, 3, 3, 3, 0)",33,"{(3, 13)}","{(2, 3, '?', '?', '?')}"
"(13, 13, 3, 3, 4, 0)",1,"{(3, 4, 13)}","{(2, 3, 2, 0, 1)}"
"(13, 13, 4, 10, 10, 0)",1,"{(10, 4, 13)}","{(2, 0, 3, 0, '?')}"
"(13, 13, 4, 10, 13, 0)",1,"{(10, 4, 13)}","{(2, 0, '?', 0, '?')}"
"(13, 13, 4, 13, 10, 0)",4,"{(10, 4, 13)}","{(2, 0, '?', 0, '?')}"
"(13, 13, 4, 13, 12, 0)",2,"{(12, 4, 13)}","{(2, 2, '?', 0, '?')}"
"(13, 13, 4, 13, 13, 0)",13,"{(4, 13)}","{(2, '?', '?', 0, '?')}"
"(13, 13, 4, 13, 4, 0)",5,"{(4, 13)}","{(2, '?', '?', '?', '?')}"
"(13, 13, 4, 3, 13, 0)",4,"{(3, 4, 13)}","{(2, 3, '?', 0, '?')}"
"(13, 13, 4, 3, 3, 0)",4,"{(3, 4, 13)}","{(2, 3, '?', '?', '?')}"
"(13, 13, 4, 4, 13, 0)",12,"{(4, 13)}","{(2, '?', '?', 0, '?')}"
"(13, 13, 4, 4, 4, 0)",8,"{(4, 13)}","{(2, '?', '?', 0, '?')}"
"(13, 13, 5, 1, 1, 0)",1,"{(1, 5, 13)}","{(2, 1, 3, 2, 3)}"
"(13, 13, 5, 1, 5, 0)",1,"{(1, 5, 13)}","{(2, 1, 2, 2, '?')}"
"(13, 13, 5, 10, 10, 0)",1,"{(5, 10, 13)}","{(2, 0, '?', 2, '?')}"
"(13, 13, 5, 10, 13, 0)",1,"{(5, 10, 13)}","{(2, 0, '?', 2, 1)}"
"(13, 13, 5, 11, 5, 0)",1,"{(5, 11, 13)}","{(2, 3, 3, '?', 0)}"
"(13, 13, 5, 13, 1, 0)",1,"{(1, 5, 13)}","{(2, 1, 2, 2, 2)}"
"(13, 13, 5, 13, 10, 0)",1,"{(5, 10, 13)}","{(2, 0, 2, 2, '?')}"
"(13, 13, 5, 13, 13, 0)",3,"{(5, 13)}","{(2, '?', '?', 2, '?')}"
"(13, 13, 5, 13, 15, 0)",1,"{(5, 13, 15)}","{(2, 2, 2, 2, 2)}"
"(13, 13, 5, 13, 5, 0)",1,"{(5, 13)}","{(2, 2, 0, 2, 2)}"
"(13, 13, 8, 1, 1, 0)",2,"{(8, 1, 13)}","{(2, 1, '?', 3, 1)}"
"(13, 13, 8, 10, 8, 0)",1,"{(8, 10, 13)}","{(2, 0, 0, 3, 2)}"
"(13, 13, 8, 13, 13, 0)",5,"{(8, 13)}","{(2, '?', '?', 3, '?')}"
"(13, 13, 8, 13, 8, 0)",15,"{(8, 13)}","{(2, '?', '?', 3, '?')}"
"(13, 13, 8, 3, 3, 0)",1,"{(8, 3, 13)}","{(2, 3, 1, 3, 3)}"
"(13, 13, 8, 3, 9, 0)",1,"{(8, 9, 3, 13)}","{(2, 3, 1, 3, 2)}"
"(13, 13, 8, 8, 13, 0)",3,"{(8, 13)}","{(2, '?', '?', 3, '?')}"
"(13, 13, 8, 8, 8, 0)",5,"{(8, 13)}","{(2, '?', '?', 3, '?')}"
"(13, 14, 13, 1, 1, 0)",2,"{(1, 13, 14)}","{(2, 1, '?', 1, 3)}"
"(13, 14, 13, 13, 14, 0)",4,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 14, 13, 14, 13, 0)",3,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 14, 13, 14, 14, 0)",6,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 14, 13, 3, 3, 0)",1,"{(3, 13, 14)}","{(2, 3, 3, 1, 2)}"
"(13, 14, 14, 13, 13, 0)",1,"{(13, 14)}","{(2, 3, 2, 1, 0)}"
"(13, 14, 14, 13, 14, 0)",8,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 14, 14, 13, 3, 0)",2,"{(3, 13, 14)}","{(2, 3, '?', 1, '?')}"
"(13, 14, 14, 14, 13, 0)",7,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 14, 14, 14, 14, 0)",31,"{(13, 14)}","{(2, '?', '?', 1, '?')}"
"(13, 14, 14, 14, 3, 0)",1,"{(3, 13, 14)}","{(2, 3, 3, 1, '?')}"
"(13, 14, 14, 3, 13, 0)",1,"{(3, 13, 14)}","{(2, 3, '?', 1, '?')}"
"(13, 14, 14, 3, 3, 0)",1,"{(3, 13, 14)}","{(2, 3, 3, 1, '?')}"
"(13, 14, 3, 14, 14, 0)",1,"{(3, 13, 14)}","{(2, 3, 0, 1, 2)}"
"(13, 14, 3, 3, 3, 0)",4,"{(3, 13, 14)}","{(2, 3, '?', 1, '?')}"
"(13, 15, 11, 15, 11, 0)",1,"{(11, 13, 15)}","{('?', '?', 2, '?', 3)}"
"(13, 15, 13, 12, 13, 0)",1,"{(12, 13, 15)}","{(2, 2, 1, '?', 2)}"
"(13, 15, 15, 3, 3, 0)",1,"{(3, 13, 15)}","{('?', '?', 2, '?', '?')}"
