message,count,symbols,fixed_attribute_values
"(17, 4, 4, 0)",6,"{(17, 4)}","{('?', 3, '?')}"
"(17, 4, 6, 0)",2,"{(17, 4, 6)}","{('?', '?', '?')}"
"(17, 50, 13, 0)",3,"{(17, 50, 13)}","{('?', '?', '?')}"
"(17, 50, 17, 0)",10,"{(17, 50)}","{('?', '?', '?')}"
"(17, 50, 33, 0)",1,"{(17, 50, 33)}","{(0, 12, 3)}"
"(17, 50, 50, 0)",4,"{(17, 50)}","{('?', '?', '?')}"
"(17, 50, 6, 0)",9,"{(17, 50, 6)}","{('?', '?', '?')}"
"(17, 6, 4, 0)",1,"{(17, 4, 6)}","{(15, 6, 7)}"
"(17, 6, 6, 0)",12,"{(17, 6)}","{('?', '?', '?')}"
"(17, 9, 15, 0)",7,"{(17, 9, 15)}","{('?', '?', '?')}"
"(17, 9, 17, 0)",2,"{(17, 9)}","{(6, '?', '?')}"
"(17, 9, 27, 0)",9,"{(17, 27, 9)}","{('?', '?', 1)}"
"(17, 9, 29, 0)",1,"{(17, 29, 9)}","{(6, 3, 1)}"
"(17, 9, 3, 0)",2,"{(17, 3, 9)}","{('?', 12, 0)}"
"(17, 9, 34, 0)",20,"{(17, 34, 9)}","{('?', '?', '?')}"
"(17, 9, 4, 0)",7,"{(17, 4, 9)}","{('?', '?', '?')}"
"(17, 9, 47, 0)",4,"{(17, 9, 47)}","{('?', 3, '?')}"
"(17, 9, 48, 0)",3,"{(48, 17, 9)}","{(6, '?', '?')}"
"(17, 9, 6, 0)",16,"{(17, 9, 6)}","{('?', '?', '?')}"
"(17, 9, 9, 0)",6,"{(17, 9)}","{('?', '?', '?')}"
"(18, 17, 18, 0)",1,"{(17, 18)}","{(1, 3, 0)}"
"(18, 17, 34, 0)",6,"{(17, 18, 34)}","{(1, '?', '?')}"
"(18, 18, 17, 0)",2,"{(17, 18)}","{('?', 5, '?')}"
"(18, 18, 18, 0)",7,"{(18,)}","{('?', '?', '?')}"
"(18, 18, 21, 0)",1,"{(18, 21)}","{(8, 13, 6)}"
"(18, 18, 22, 0)",30,"{(18, 22)}","{('?', '?', '?')}"
"(18, 18, 23, 0)",1,"{(18, 23)}","{(13, 1, 10)}"
"(18, 18, 29, 0)",3,"{(18, 29)}","{(1, '?', '?')}"
"(18, 18, 34, 0)",1,"{(18, 34)}","{(1, 8, 10)}"
"(18, 18, 36, 0)",28,"{(18, 36)}","{('?', '?', '?')}"
"(18, 18, 43, 0)",26,"{(18, 43)}","{('?', '?', '?')}"
"(18, 18, 45, 0)",16,"{(18, 45)}","{('?', '?', '?')}"
"(18, 22, 18, 0)",6,"{(18, 22)}","{('?', '?', '?')}"
"(18, 22, 30, 0)",1,"{(18, 22, 30)}","{(9, 3, 0)}"
"(18, 27, 47, 0)",3,"{(18, 27, 47)}","{(1, '?', '?')}"
"(18, 29, 15, 0)",2,"{(18, 29, 15)}","{(1, '?', '?')}"
"(18, 29, 18, 0)",4,"{(18, 29)}","{(1, 13, '?')}"
"(18, 29, 29, 0)",1,"{(18, 29)}","{(1, 13, 2)}"
"(18, 29, 3, 0)",9,"{(18, 3, 29)}","{(1, '?', '?')}"
"(18, 29, 34, 0)",7,"{(18, 34, 29)}","{(1, '?', '?')}"
"(18, 29, 47, 0)",2,"{(18, 29, 47)}","{(1, '?', '?')}"
"(18, 36, 30, 0)",1,"{(18, 36, 30)}","{(12, 1, 10)}"
"(18, 36, 36, 0)",1,"{(18, 36)}","{(12, 1, 2)}"
"(18, 38, 43, 0)",4,"{(18, 43, 38)}","{('?', '?', '?')}"
"(18, 43, 43, 0)",1,"{(18, 43)}","{(8, 14, 10)}"
"(18, 45, 45, 0)",7,"{(18, 45)}","{('?', '?', '?')}"
"(18, 46, 34, 0)",1,"{(18, 34, 46)}","{(1, 11, 0)}"
"(18, 46, 43, 0)",29,"{(18, 43, 46)}","{('?', '?', '?')}"
"(18, 47, 19, 0)",1,"{(18, 19, 47)}","{(1, 11, 6)}"
"(18, 47, 27, 0)",7,"{(18, 27, 47)}","{(1, '?', '?')}"
"(18, 47, 29, 0)",1,"{(18, 29, 47)}","{(1, '?', 0)}"
"(18, 47, 34, 0)",6,"{(18, 34, 47)}","{(1, '?', '?')}"
"(18, 9, 15, 0)",1,"{(9, 18, 15)}","{(1, 2, 2)}"
"(18, 9, 45, 0)",2,"{(9, 18, 45)}","{(1, '?', 2)}"
"(19, 1, 1, 0)",4,"{(1, 19)}","{('?', '?', '?')}"
"(19, 1, 12, 0)",1,"{(1, 19, 12)}","{(7, 2, '?')}"
"(19, 1, 15, 0)",4,"{(1, 19, 15)}","{('?', '?', '?')}"
"(19, 1, 17, 0)",1,"{(1, 19, 17)}","{(0, 2, 1)}"
"(19, 1, 29, 0)",2,"{(1, 19, 29)}","{('?', '?', 1)}"
"(19, 1, 45, 0)",5,"{(1, 19, 45)}","{('?', '?', '?')}"
"(19, 1, 47, 0)",2,"{(1, 19, 47)}","{('?', '?', '?')}"
"(19, 12, 45, 0)",1,"{(19, 12, 45)}","{(4, 2, '?')}"
"(19, 13, 1, 0)",1,"{(1, 19, 13)}","{(6, 9, '?')}"
"(19, 13, 13, 0)",4,"{(19, 13)}","{('?', '?', 3)}"
"(19, 13, 14, 0)",12,"{(19, 13, 14)}","{('?', '?', '?')}"
"(19, 13, 15, 0)",3,"{(19, 13, 15)}","{('?', '?', '?')}"
"(19, 13, 19, 0)",11,"{(19, 13)}","{('?', '?', '?')}"
"(19, 13, 2, 0)",6,"{(2, 19, 13)}","{('?', '?', 3)}"
"(19, 13, 20, 0)",1,"{(19, 20, 13)}","{(7, '?', 7)}"
"(19, 13, 26, 0)",4,"{(26, 19, 13)}","{('?', '?', 3)}"
"(19, 13, 28, 0)",11,"{(19, 28, 13)}","{('?', '?', '?')}"
"(19, 13, 33, 0)",5,"{(33, 19, 13)}","{('?', '?', 3)}"
"(19, 13, 35, 0)",27,"{(35, 19, 13)}","{('?', '?', '?')}"
"(19, 13, 37, 0)",8,"{(37, 19, 13)}","{('?', '?', 3)}"
"(19, 13, 4, 0)",15,"{(19, 4, 13)}","{('?', '?', '?')}"
"(19, 13, 42, 0)",18,"{(42, 19, 13)}","{('?', '?', '?')}"
"(19, 13, 44, 0)",13,"{(19, 44, 13)}","{('?', '?', '?')}"
"(19, 13, 50, 0)",1,"{(50, 19, 13)}","{(10, 2, 3)}"
"(19, 13, 6, 0)",16,"{(19, 13, 6)}","{('?', '?', '?')}"
"(19, 15, 15, 0)",16,"{(19, 15)}","{('?', '?', '?')}"
"(19, 15, 18, 0)",7,"{(18, 19, 15)}","{('?', '?', '?')}"
"(19, 15, 45, 0)",2,"{(19, 45, 15)}","{('?', 2, '?')}"
"(19, 17, 15, 0)",1,"{(17, 19, 15)}","{(0, 2, 1)}"
"(19, 19, 43, 0)",6,"{(43, 19)}","{('?', '?', '?')}"
"(19, 19, 9, 0)",19,"{(9, 19)}","{('?', '?', '?')}"
"(19, 25, 17, 0)",1,"{(25, 19, 17)}","{(7, 0, 1)}"
"(19, 25, 22, 0)",3,"{(25, 19, 22)}","{('?', '?', 1)}"
"(19, 25, 40, 0)",11,"{(40, 25, 19)}","{('?', '?', 1)}"
"(19, 25, 47, 0)",1,"{(25, 19, 47)}","{(4, 9, 14)}"
"(19, 27, 1, 0)",6,"{(27, 1, 19)}","{('?', '?', '?')}"
"(19, 27, 25, 0)",2,"{(27, 25, 19)}","{(0, '?', 1)}"
"(19, 27, 27, 0)",5,"{(27, 19)}","{('?', '?', 1)}"
"(19, 27, 29, 0)",4,"{(27, 19, 29)}","{('?', '?', 1)}"
"(19, 27, 40, 0)",1,"{(27, 40, 19)}","{(0, 7, 1)}"
"(19, 27, 44, 0)",12,"{(27, 19, 44)}","{('?', '?', '?')}"
"(19, 27, 47, 0)",19,"{(27, 19, 47)}","{('?', '?', '?')}"
"(19, 38, 1, 0)",3,"{(1, 19, 38)}","{('?', '?', '?')}"
"(19, 38, 38, 0)",9,"{(19, 38)}","{('?', '?', '?')}"
"(19, 38, 45, 0)",4,"{(19, 45, 38)}","{('?', '?', '?')}"
"(19, 38, 47, 0)",36,"{(19, 38, 47)}","{('?', '?', '?')}"
"(19, 39, 28, 0)",3,"{(19, 28, 39)}","{('?', '?', '?')}"
"(19, 39, 35, 0)",30,"{(35, 19, 39)}","{('?', '?', '?')}"
"(19, 39, 42, 0)",16,"{(42, 19, 39)}","{('?', '?', '?')}"
"(19, 39, 44, 0)",3,"{(19, 44, 39)}","{('?', '?', 4)}"
"(19, 4, 28, 0)",2,"{(19, 4, 28)}","{('?', 2, '?')}"
"(19, 4, 4, 0)",1,"{(19, 4)}","{(6, 0, 12)}"
"(19, 43, 1, 0)",1,"{(43, 19, 1)}","{(10, 15, 2)}"
"(19, 43, 15, 0)",5,"{(43, 19, 15)}","{('?', '?', '?')}"
"(19, 43, 19, 0)",16,"{(43, 19)}","{('?', '?', '?')}"
"(19, 43, 38, 0)",4,"{(43, 19, 38)}","{('?', '?', '?')}"
"(19, 43, 43, 0)",23,"{(43, 19)}","{('?', '?', '?')}"
"(19, 43, 44, 0)",4,"{(43, 19, 44)}","{('?', '?', '?')}"
"(19, 44, 35, 0)",18,"{(35, 19, 44)}","{('?', '?', '?')}"
"(19, 45, 45, 0)",2,"{(19, 45)}","{('?', 2, '?')}"
"(19, 46, 43, 0)",6,"{(43, 19, 46)}","{('?', '?', '?')}"
"(19, 6, 28, 0)",8,"{(19, 28, 6)}","{('?', '?', '?')}"
"(19, 6, 4, 0)",7,"{(19, 4, 6)}","{('?', '?', '?')}"
"(19, 6, 44, 0)",13,"{(19, 44, 6)}","{('?', '?', '?')}"
"(19, 6, 6, 0)",13,"{(19, 6)}","{('?', '?', '?')}"
"(19, 9, 1, 0)",5,"{(9, 19, 1)}","{('?', '?', '?')}"
"(19, 9, 15, 0)",6,"{(9, 19, 15)}","{('?', '?', '?')}"
"(19, 9, 17, 0)",1,"{(9, 19, 17)}","{(15, 2, 1)}"
"(19, 9, 19, 0)",19,"{(9, 19)}","{('?', '?', '?')}"
"(19, 9, 27, 0)",5,"{(27, 9, 19)}","{('?', '?', 1)}"
"(19, 9, 34, 0)",13,"{(9, 34, 19)}","{('?', '?', '?')}"
"(19, 9, 4, 0)",11,"{(9, 19, 4)}","{('?', '?', '?')}"
"(19, 9, 43, 0)",1,"{(9, 19, 43)}","{(15, 2, 2)}"
"(19, 9, 47, 0)",1,"{(9, 19, 47)}","{(15, 2, 6)}"
"(19, 9, 48, 0)",2,"{(48, 9, 19)}","{('?', 9, '?')}"
"(19, 9, 6, 0)",2,"{(9, 19, 6)}","{(15, 9, '?')}"
"(19, 9, 9, 0)",8,"{(9, 19)}","{('?', '?', '?')}"
"(2, 12, 2, 0)",1,"{(2, 12)}","{(8, '?', 3)}"
"(2, 12, 45, 0)",1,"{(2, 12, 45)}","{(12, '?', 3)}"
"(2, 13, 33, 0)",4,"{(33, 2, 13)}","{('?', '?', 3)}"
"(2, 13, 37, 0)",1,"{(2, 37, 13)}","{(2, 8, 3)}"
"(2, 2, 12, 0)",1,"{(2, 12)}","{(8, '?', 3)}"
"(2, 2, 13, 0)",1,"{(2, 13)}","{(4, 8, 3)}"
"(2, 2, 2, 0)",3,"{(2,)}","{('?', '?', 3)}"
"(2, 2, 26, 0)",1,"{(2, 26)}","{(5, 10, 3)}"
"(2, 2, 37, 0)",8,"{(2, 37)}","{('?', '?', 3)}"
"(2, 2, 45, 0)",4,"{(2, 45)}","{('?', '?', 3)}"
"(2, 20, 20, 0)",1,"{(2, 20)}","{(8, 1, 9)}"
"(2, 20, 24, 0)",1,"{(24, 2, 20)}","{(13, 1, 9)}"
"(2, 21, 22, 0)",1,"{(2, 21, 22)}","{(8, 13, 3)}"
"(2, 21, 45, 0)",2,"{(2, 45, 21)}","{('?', 13, 3)}"
"(2, 23, 12, 0)",3,"{(2, 12, 23)}","{('?', 13, 3)}"
"(2, 23, 18, 0)",1,"{(2, 18, 23)}","{(12, 13, 3)}"
"(2, 23, 2, 0)",2,"{(2, 23)}","{('?', 3, 3)}"
"(2, 23, 20, 0)",1,"{(2, 20, 23)}","{(13, 5, 3)}"
"(2, 23, 23, 0)",7,"{(2, 23)}","{('?', '?', 3)}"
"(2, 23, 24, 0)",2,"{(24, 2, 23)}","{('?', 5, 3)}"
"(2, 23, 37, 0)",1,"{(2, 37, 23)}","{(13, 10, 3)}"
"(2, 23, 42, 0)",11,"{(2, 42, 23)}","{('?', 13, '?')}"
"(2, 23, 45, 0)",1,"{(2, 45, 23)}","{(8, 1, 3)}"
"(2, 24, 20, 0)",1,"{(24, 2, 20)}","{(13, 5, 3)}"
"(2, 26, 19, 0)",1,"{(19, 2, 26)}","{(7, 14, 3)}"
"(2, 26, 26, 0)",2,"{(2, 26)}","{(1, '?', 3)}"
"(2, 29, 12, 0)",1,"{(2, 12, 29)}","{(12, 13, 3)}"
"(2, 29, 15, 0)",1,"{(2, 29, 15)}","{(1, 13, 3)}"
"(2, 33, 2, 0)",3,"{(33, 2)}","{('?', '?', 3)}"
"(2, 33, 26, 0)",2,"{(33, 2, 26)}","{('?', '?', 3)}"
"(2, 33, 33, 0)",4,"{(33, 2)}","{('?', '?', 3)}"
"(2, 33, 45, 0)",1,"{(33, 2, 45)}","{(5, 10, 3)}"
"(2, 37, 37, 0)",8,"{(2, 37)}","{('?', '?', 3)}"
"(2, 37, 38, 0)",1,"{(2, 37, 38)}","{(8, 14, 3)}"
"(2, 37, 51, 0)",4,"{(2, 51, 37)}","{('?', '?', 3)}"
"(2, 45, 12, 0)",1,"{(2, 12, 45)}","{(12, 13, 3)}"
"(2, 50, 33, 0)",1,"{(33, 2, 50)}","{(1, '?', 3)}"
"(20, 20, 20, 0)",4,"{(20,)}","{('?', '?', '?')}"
"(20, 20, 24, 0)",11,"{(24, 20)}","{('?', '?', '?')}"
"(20, 23, 14, 0)",3,"{(20, 14, 23)}","{('?', 3, '?')}"
"(20, 23, 35, 0)",1,"{(35, 20, 23)}","{(3, 3, 7)}"
"(20, 23, 42, 0)",6,"{(42, 20, 23)}","{('?', 3, '?')}"
"(20, 23, 5, 0)",5,"{(20, 5, 23)}","{('?', 3, '?')}"
"(20, 24, 20, 0)",9,"{(24, 20)}","{('?', '?', '?')}"
"(20, 24, 24, 0)",3,"{(24, 20)}","{('?', '?', 9)}"
"(20, 35, 37, 0)",1,"{(35, 20, 37)}","{(3, 14, 7)}"
"(20, 35, 51, 0)",1,"{(51, 35, 20)}","{(3, 14, 7)}"
"(20, 36, 23, 0)",1,"{(20, 36, 23)}","{(14, 3, 7)}"
"(20, 5, 2, 0)",1,"{(2, 20, 5)}","{(14, 13, 11)}"
"(20, 5, 20, 0)",1,"{(20, 5)}","{(11, 5, 7)}"
"(20, 5, 21, 0)",5,"{(21, 20, 5)}","{('?', 13, '?')}"
"(20, 5, 24, 0)",2,"{(24, 20, 5)}","{(11, '?', '?')}"
"(21, 10, 28, 0)",1,"{(10, 28, 21)}","{(11, 13, 12)}"
"(21, 29, 4, 0)",2,"{(29, 4, 21)}","{('?', 13, '?')}"
"(21, 36, 11, 0)",1,"{(11, 36, 21)}","{(14, 5, 1)}"
"(21, 36, 2, 0)",1,"{(2, 36, 21)}","{(3, 13, 8)}"
"(21, 36, 23, 0)",3,"{(36, 21, 23)}","{('?', 3, 4)}"
"(21, 36, 30, 0)",1,"{(36, 21, 30)}","{(3, 1, 2)}"
"(21, 36, 4, 0)",1,"{(4, 36, 21)}","{(3, 3, 4)}"
"(21, 36, 45, 0)",2,"{(45, 36, 21)}","{('?', 13, '?')}"
"(21, 36, 5, 0)",7,"{(5, 36, 21)}","{('?', '?', '?')}"
"(21, 36, 7, 0)",3,"{(36, 21, 7)}","{('?', 13, 1)}"
"(21, 36, 8, 0)",9,"{(8, 36, 21)}","{('?', 13, '?')}"
"(22, 11, 11, 0)",6,"{(11, 22)}","{('?', '?', 1)}"
"(22, 11, 7, 0)",2,"{(11, 22, 7)}","{('?', 3, 1)}"
"(22, 12, 2, 0)",3,"{(2, 12, 22)}","{('?', 13, '?')}"
"(22, 12, 25, 0)",1,"{(25, 12, 22)}","{(12, 13, 1)}"
"(22, 12, 45, 0)",4,"{(12, 45, 22)}","{('?', 13, '?')}"
"(22, 12, 5, 0)",10,"{(12, 5, 22)}","{('?', 13, '?')}"
"(22, 12, 7, 0)",1,"{(12, 22, 7)}","{(12, 13, 1)}"
"(22, 15, 1, 0)",1,"{(1, 22, 15)}","{(1, 3, 1)}"
"(22, 15, 15, 0)",3,"{(22, 15)}","{(1, '?', '?')}"
"(22, 15, 18, 0)",3,"{(18, 22, 15)}","{(1, 3, '?')}"
"(22, 15, 28, 0)",2,"{(28, 22, 15)}","{(1, 13, '?')}"
"(22, 15, 7, 0)",2,"{(7, 22, 15)}","{('?', 3, 1)}"
"(22, 17, 15, 0)",4,"{(17, 22, 15)}","{(1, '?', '?')}"
"(22, 17, 23, 0)",17,"{(17, 22, 23)}","{('?', '?', '?')}"
"(22, 17, 25, 0)",1,"{(17, 22, 25)}","{(1, 3, 1)}"
"(22, 17, 27, 0)",3,"{(17, 27, 22)}","{('?', '?', 1)}"
"(22, 17, 28, 0)",1,"{(17, 28, 22)}","{(1, 6, 12)}"
"(22, 17, 3, 0)",10,"{(17, 3, 22)}","{(1, '?', '?')}"
"(22, 17, 30, 0)",2,"{(17, 22, 30)}","{(1, '?', '?')}"
"(22, 17, 45, 0)",9,"{(17, 45, 22)}","{('?', '?', '?')}"
"(22, 17, 47, 0)",2,"{(17, 22, 47)}","{(1, 3, '?')}"
"(22, 17, 50, 0)",11,"{(17, 50, 22)}","{('?', '?', '?')}"
"(22, 18, 18, 0)",1,"{(18, 22)}","{(1, 3, 2)}"
"(22, 18, 2, 0)",2,"{(18, 2, 22)}","{('?', 13, 4)}"
"(22, 18, 42, 0)",1,"{(18, 42, 22)}","{(13, 13, 8)}"
"(22, 18, 5, 0)",4,"{(18, 5, 22)}","{('?', 13, '?')}"
"(22, 21, 7, 0)",1,"{(21, 22, 7)}","{(12, 13, 1)}"
"(22, 23, 23, 0)",14,"{(22, 23)}","{('?', '?', '?')}"
"(22, 23, 42, 0)",9,"{(42, 22, 23)}","{('?', 3, '?')}"
"(22, 23, 45, 0)",1,"{(45, 22, 23)}","{(13, 6, '?')}"
"(22, 3, 18, 0)",4,"{(18, 3, 22)}","{(1, 3, '?')}"
"(22, 3, 30, 0)",1,"{(3, 22, 30)}","{(1, 6, 10)}"
"(22, 30, 18, 0)",1,"{(18, 22, 30)}","{(12, 3, 10)}"
"(22, 30, 30, 0)",27,"{(22, 30)}","{('?', '?', '?')}"
"(22, 36, 3, 0)",13,"{(3, 36, 22)}","{('?', 12, '?')}"
"(22, 36, 45, 0)",4,"{(36, 45, 22)}","{('?', '?', '?')}"
"(22, 4, 28, 0)",1,"{(4, 28, 22)}","{(1, 13, 12)}"
"(22, 45, 12, 0)",3,"{(12, 45, 22)}","{('?', '?', '?')}"
"(22, 45, 45, 0)",1,"{(45, 22)}","{(8, 4, '?')}"
"(22, 45, 7, 0)",1,"{(45, 22, 7)}","{(12, 3, 1)}"
"(22, 7, 7, 0)",2,"{(22, 7)}","{('?', 3, 1)}"
"(23, 2, 2, 0)",4,"{(2, 23)}","{('?', 3, 3)}"
"(23, 2, 23, 0)",3,"{(2, 23)}","{('?', 3, 3)}"
"(23, 23, 13, 0)",1,"{(13, 23)}","{(13, 12, 3)}"
"(23, 23, 2, 0)",5,"{(2, 23)}","{('?', '?', 3)}"
"(23, 23, 23, 0)",36,"{(23,)}","{('?', '?', '?')}"
"(23, 23, 42, 0)",10,"{(42, 23)}","{('?', 3, '?')}"
"(23, 23, 45, 0)",1,"{(45, 23)}","{(13, 12, 3)}"
"(23, 23, 50, 0)",3,"{(50, 23)}","{('?', '?', 3)}"
"(23, 30, 30, 0)",1,"{(30, 23)}","{(12, 4, 0)}"
"(23, 42, 2, 0)",1,"{(42, 2, 23)}","{(9, 3, 11)}"
"(23, 42, 42, 0)",1,"{(42, 23)}","{(9, 3, 11)}"
"(24, 17, 23, 0)",3,"{(24, 17, 23)}","{('?', 12, '?')}"
"(24, 17, 36, 0)",4,"{(24, 17, 36)}","{('?', 12, '?')}"
"(24, 23, 17, 0)",1,"{(24, 17, 23)}","{(11, 12, 3)}"
"(24, 23, 23, 0)",8,"{(24, 23)}","{('?', '?', 3)}"
"(24, 23, 24, 0)",3,"{(24, 23)}","{('?', '?', 3)}"
"(24, 23, 36, 0)",4,"{(24, 36, 23)}","{('?', '?', 3)}"
"(24, 24, 24, 0)",1,"{(24,)}","{(3, 4, 7)}"
"(24, 24, 36, 0)",7,"{(24, 36)}","{('?', '?', '?')}"
"(24, 33, 17, 0)",1,"{(24, 33, 17)}","{(11, 4, 3)}"
"(24, 33, 36, 0)",1,"{(24, 33, 36)}","{(11, 12, 3)}"
"(24, 36, 17, 0)",2,"{(24, 17, 36)}","{(14, '?', 11)}"
"(24, 36, 23, 0)",10,"{(24, 36, 23)}","{('?', '?', '?')}"
"(24, 36, 24, 0)",12,"{(24, 36)}","{('?', '?', '?')}"
"(24, 36, 36, 0)",20,"{(24, 36)}","{('?', '?', '?')}"
"(26, 2, 13, 0)",1,"{(26, 2, 13)}","{(11, 0, 3)}"
"(26, 2, 2, 0)",3,"{(26, 2)}","{('?', 0, 3)}"
"(26, 26, 26, 0)",2,"{(26,)}","{('?', '?', 3)}"
"(26, 28, 28, 0)",4,"{(26, 28)}","{('?', '?', '?')}"
"(26, 33, 2, 0)",6,"{(33, 26, 2)}","{('?', '?', 3)}"
"(26, 37, 13, 0)",2,"{(26, 13, 37)}","{(14, '?', 3)}"
"(26, 37, 2, 0)",2,"{(26, 2, 37)}","{('?', 2, 3)}"
"(26, 37, 26, 0)",6,"{(26, 37)}","{('?', '?', 3)}"
"(26, 50, 13, 0)",1,"{(26, 50, 13)}","{('?', 0, 3)}"
"(26, 50, 33, 0)",2,"{(33, 26, 50)}","{('?', '?', 3)}"
"(28, 1, 1, 0)",1,"{(1, 28)}","{('?', 8, '?')}"
"(28, 28, 26, 0)",1,"{(26, 28)}","{('?', 10, 9)}"
"(28, 28, 28, 0)",3,"{(28,)}","{('?', '?', '?')}"
"(28, 28, 44, 0)",5,"{(28, 44)}","{('?', '?', '?')}"
"(28, 41, 41, 0)",4,"{(41, 28)}","{('?', '?', '?')}"
"(28, 44, 44, 0)",5,"{(28, 44)}","{('?', '?', '?')}"
"(29, 15, 15, 0)",2,"{(29, 15)}","{('?', '?', '?')}"
"(29, 15, 28, 0)",1,"{(28, 29, 15)}","{('?', 3, 12)}"
"(29, 15, 29, 0)",1,"{(29, 15)}","{('?', 13, 3)}"
"(29, 15, 7, 0)",1,"{(7, 29, 15)}","{(1, 3, 1)}"
"(29, 16, 27, 0)",2,"{(16, 27, 29)}","{('?', '?', 1)}"
"(29, 16, 28, 0)",3,"{(16, 28, 29)}","{('?', 13, '?')}"
"(29, 16, 4, 0)",4,"{(16, 4, 29)}","{('?', 13, '?')}"
"(29, 16, 5, 0)",1,"{(16, 5, 29)}","{(3, 13, 12)}"
"(29, 17, 15, 0)",3,"{(17, 29, 15)}","{('?', '?', '?')}"
"(29, 17, 25, 0)",1,"{(17, 29, 25)}","{(9, 6, 1)}"
"(29, 17, 27, 0)",6,"{(17, 27, 29)}","{('?', '?', 1)}"
"(29, 17, 28, 0)",2,"{(17, 28, 29)}","{('?', 3, '?')}"
"(29, 17, 45, 0)",1,"{(17, 45, 29)}","{(11, 12, '?')}"
"(29, 17, 5, 0)",5,"{(17, 5, 29)}","{('?', 12, '?')}"
"(29, 17, 50, 0)",13,"{(17, 50, 29)}","{('?', '?', '?')}"
"(29, 18, 8, 0)",1,"{(8, 18, 29)}","{(5, 13, 2)}"
"(29, 29, 1, 0)",1,"{(1, 29)}","{('?', 13, 14)}"
"(29, 29, 27, 0)",3,"{(27, 29)}","{('?', '?', 1)}"
"(29, 29, 28, 0)",3,"{(28, 29)}","{('?', 3, '?')}"
"(29, 29, 29, 0)",4,"{(29,)}","{('?', 13, '?')}"
"(29, 29, 4, 0)",2,"{(4, 29)}","{('?', 3, '?')}"
"(29, 3, 15, 0)",4,"{(3, 29, 15)}","{('?', '?', '?')}"
"(29, 3, 17, 0)",9,"{(17, 3, 29)}","{('?', '?', '?')}"
"(29, 3, 21, 0)",2,"{(21, 3, 29)}","{('?', 3, '?')}"
"(29, 3, 29, 0)",4,"{(3, 29)}","{('?', '?', '?')}"
"(29, 3, 3, 0)",2,"{(3, 29)}","{('?', 4, '?')}"
"(29, 3, 30, 0)",4,"{(3, 29, 30)}","{('?', 4, '?')}"
"(29, 3, 36, 0)",5,"{(3, 36, 29)}","{('?', 12, '?')}"
"(29, 3, 47, 0)",3,"{(3, 29, 47)}","{('?', 3, '?')}"
"(29, 47, 17, 0)",2,"{(17, 29, 47)}","{('?', 13, '?')}"
"(29, 47, 21, 0)",1,"{(21, 29, 47)}","{(7, 13, 2)}"
"(29, 47, 29, 0)",3,"{(29, 47)}","{('?', 13, '?')}"
"(29, 47, 47, 0)",1,"{(29, 47)}","{('?', 13, 0)}"
"(3, 15, 15, 0)",7,"{(3, 15)}","{('?', 3, '?')}"
"(3, 15, 18, 0)",1,"{(18, 3, 15)}","{(1, 13, 14)}"
"(3, 15, 29, 0)",1,"{(3, 29, 15)}","{(7, 3, 5)}"
"(3, 15, 45, 0)",13,"{(3, 45, 15)}","{('?', 3, '?')}"
"(3, 17, 15, 0)",3,"{(17, 3, 15)}","{(5, 12, '?')}"
"(3, 17, 17, 0)",10,"{(17, 3)}","{('?', 12, '?')}"
"(3, 17, 3, 0)",16,"{(17, 3)}","{('?', '?', '?')}"
"(3, 17, 45, 0)",2,"{(17, 3, 45)}","{('?', 12, '?')}"
"(3, 18, 18, 0)",19,"{(18, 3)}","{('?', '?', '?')}"
"(3, 18, 22, 0)",3,"{(18, 3, 22)}","{(9, 3, '?')}"
"(3, 18, 29, 0)",2,"{(18, 3, 29)}","{(1, '?', 14)}"
"(3, 21, 36, 0)",11,"{(3, 36, 21)}","{('?', 3, '?')}"
"(3, 22, 15, 0)",4,"{(3, 22, 15)}","{(1, 3, '?')}"
"(3, 22, 17, 0)",10,"{(17, 3, 22)}","{('?', '?', '?')}"
"(3, 22, 18, 0)",6,"{(18, 3, 22)}","{('?', 3, '?')}"
"(3, 22, 22, 0)",5,"{(3, 22)}","{('?', 12, '?')}"
"(3, 22, 3, 0)",13,"{(3, 22)}","{('?', '?', '?')}"
"(3, 22, 30, 0)",19,"{(3, 22, 30)}","{('?', '?', '?')}"
"(3, 22, 36, 0)",9,"{(3, 36, 22)}","{('?', 12, '?')}"
"(3, 22, 45, 0)",1,"{(3, 45, 22)}","{(12, 6, 15)}"
"(3, 29, 1, 0)",1,"{(1, 3, 29)}","{('?', 3, 5)}"
"(3, 29, 15, 0)",4,"{(3, 29, 15)}","{('?', 3, '?')}"
"(3, 29, 17, 0)",5,"{(17, 3, 29)}","{('?', 12, '?')}"
"(3, 29, 29, 0)",5,"{(3, 29)}","{('?', 3, '?')}"
"(3, 29, 3, 0)",12,"{(3, 29)}","{('?', '?', '?')}"
"(3, 29, 36, 0)",6,"{(3, 36, 29)}","{('?', 12, '?')}"
"(3, 29, 45, 0)",2,"{(45, 3, 29)}","{('?', 3, '?')}"
"(3, 3, 17, 0)",3,"{(17, 3)}","{('?', 4, '?')}"
"(3, 3, 3, 0)",20,"{(3,)}","{('?', '?', '?')}"
"(3, 3, 30, 0)",1,"{(3, 30)}","{(9, 4, 5)}"
"(3, 3, 9, 0)",1,"{(9, 3)}","{(10, 4, 13)}"
"(3, 30, 30, 0)",18,"{(3, 30)}","{('?', '?', '?')}"
