mu1,mu2,nu,sigma1,sigma2
0.920848076856365,0.868231073332202,14.3603934121992,0.0941965901560096,0.0604839331424752
0.896808102593155,0.878886310076868,19.9457611768722,0.0811490676042096,0.0866199876150278
0.881699416652396,0.826847619487556,20.4975409153524,0.0795896387126703,0.0640786462838444
0.892505176971082,0.872496286185247,35.588694982494,0.0938939436892655,0.0733246678883593
0.907967801139683,0.848563372907447,75.2961871240122,0.0725831114993412,0.0732737598550894
0.889385921460301,0.868938277334909,50.2965392290862,0.0850459448258261,0.0913673482953511
0.913269717924749,0.834751216909158,71.1677308577072,0.106226216543517,0.0745991197170359
0.931983958303352,0.843924003319572,34.4248371957053,0.101234180472866,0.0903352283645526
0.921156179376483,0.834033545950906,34.7168731994458,0.0965626862138101,0.0724543808802979
0.932847014481622,0.834736009719975,43.1148944746557,0.075292198579498,0.067263474569906
0.90956482400625,0.864504845652282,29.8753882291407,0.0730826431518707,0.0632138184701822
0.925678671832582,0.863050741390425,23.5592052588972,0.0918564294661559,0.071963798942973
0.907416579904209,0.858870330864463,30.0707273889556,0.0946809939634242,0.0722626306389204
0.945030756390387,0.834184558599869,10.5077684170498,0.0922467082893329,0.0706834892936771
0.903006661983854,0.833214789172468,41.0170892729874,0.0834208984984584,0.0599769486568741
0.906437796916687,0.854635005369095,19.0198352969372,0.0841730341726888,0.0695654669461832
0.905168067792481,0.846727600744611,5.27249226749731,0.0990262437675658,0.0782750352226868
0.92773543282535,0.866799360743225,55.6110506247274,0.0984400490351637,0.0764493019641681
0.926615251935357,0.850720275518078,71.6230860722794,0.108496895266221,0.0986774030026987
0.883953113174749,0.893242549406037,45.509143188672,0.0744503613593662,0.0876721565688189
0.875416320100987,0.880137622508007,22.3007588986488,0.0832291911296156,0.0621038516638679
0.881087394800171,0.863525398584958,19.6248296357596,0.0945684163831911,0.0795885865916241
0.881936383391694,0.847076951112367,9.01956566214574,0.0826740429519296,0.083429555207559
0.912056516783672,0.862070271450304,30.0234112290412,0.0916620574198162,0.081954782346688
0.89731905500872,0.859633447644555,28.3827834778898,0.0857470590340196,0.0716925266442195
